_id,LOC,Contract_definitions,FunctionDefinitions,Function calls,ExpressionStatements,EventDefinitions,ElementaryType_addresses,Modifier_Definitions,Modifier_Invocations,Approvefunction_Definitions,Binary_Operations,Blocks,Bytes,Placeholder_statements,Constant_values,Hexadecimal_addresses
11129,151,7,38,10,35,7,30,3,5,2,57,45,3,0,5,0
11131,246,3,38,0,134,4,23,0,0,1,245,43,0,0,3,0
11132,78,4,13,0,29,2,23,1,2,1,36,14,2,0,2,2
11133,226,12,52,12,66,7,59,7,17,2,91,51,0,0,0,3
11134,243,7,33,15,68,7,41,3,13,2,99,43,0,0,0,1
11135,62,2,12,3,11,2,15,0,1,1,34,18,0,0,3,0
11138,114,4,29,0,26,3,29,0,0,2,47,25,7,0,13,0
11139,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11140,106,5,24,0,36,4,24,2,5,0,47,21,0,0,0,1
11143,123,2,17,2,55,3,13,6,11,0,75,25,0,0,0,1
11144,161,4,19,0,74,3,22,1,7,1,76,32,2,0,0,0
11145,173,4,31,2,69,1,17,3,14,0,123,43,0,0,0,0
11146,598,17,102,0,182,14,91,10,41,2,279,151,0,0,40,3
11149,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11151,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
11152,106,5,21,0,39,5,25,2,6,1,49,23,0,0,4,0
11153,94,6,21,5,28,3,30,1,1,2,49,16,2,0,4,1
11154,214,13,45,0,60,8,47,6,16,2,102,55,0,0,13,3
11155,328,11,48,0,145,5,49,8,29,2,175,67,0,0,6,0
11156,143,3,25,4,58,4,23,3,14,1,63,33,0,0,0,0
11157,136,6,28,9,46,6,34,4,12,2,61,27,2,0,0,1
11159,32,4,5,3,11,3,6,3,6,0,8,8,0,0,0,0
11160,313,8,58,12,104,12,65,2,11,0,98,63,27,0,0,0
11161,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11162,85,3,15,1,36,1,12,3,8,0,46,17,0,0,0,0
11163,37,2,5,0,17,2,12,0,0,0,23,4,1,0,0,1
11164,104,8,24,0,40,4,31,1,3,2,53,22,0,0,0,1
11167,137,8,27,0,55,4,37,4,8,2,79,28,0,0,0,3
11168,598,17,102,0,182,14,91,10,41,2,279,151,0,0,40,3
11169,132,5,23,0,38,4,39,2,5,2,58,25,0,0,10,1
11170,51,3,13,0,12,3,16,0,0,1,23,10,0,0,2,0
11172,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11173,68,3,16,0,15,4,26,0,0,2,24,16,0,0,0,1
11174,83,4,12,0,30,0,13,3,3,0,34,14,0,0,0,8
11175,23,2,3,0,10,0,5,0,0,0,13,5,0,0,0,0
11176,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11177,123,4,27,8,30,6,34,0,0,3,63,27,0,0,6,1
11178,232,11,39,17,51,11,45,5,17,3,60,41,0,0,0,0
11181,123,4,24,0,40,3,30,2,5,2,94,27,0,0,6,3
11182,61,2,13,0,14,2,22,1,0,2,24,13,0,0,6,0
11184,120,4,20,0,47,4,23,1,4,1,88,26,2,0,1,2
11185,1501,19,157,5,449,21,209,5,32,2,986,263,34,0,35,25
11186,268,8,29,13,56,11,29,3,12,0,98,31,0,0,0,1
11189,269,5,31,11,83,5,33,7,29,1,115,57,0,0,0,3
11190,387,14,63,17,128,11,63,2,12,2,183,68,0,0,0,0
11191,257,9,37,12,66,8,49,3,13,3,80,53,0,0,1,0
11193,1189,6,156,0,389,7,59,5,68,2,847,246,275,0,6,58
11194,132,10,33,0,40,5,40,3,10,3,44,33,0,0,2,1
11197,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11198,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11199,15,2,4,0,7,0,5,0,0,0,9,4,0,0,0,0
11202,302,1,41,0,152,3,41,6,20,2,214,82,6,0,10,26
11203,74,3,15,1,28,2,13,1,3,0,40,19,0,0,0,2
11205,610,6,60,24,167,22,83,2,20,0,140,68,100,0,0,5
11208,48,2,11,0,16,2,21,0,0,2,20,7,0,0,4,0
11210,89,4,21,5,20,5,32,3,6,2,41,24,0,0,9,0
11212,304,18,58,17,81,12,67,6,25,3,138,66,2,0,0,3
11213,293,2,24,23,139,19,45,2,18,0,211,66,0,0,0,0
11214,170,6,34,0,64,4,32,1,3,2,97,34,17,0,10,1
11215,156,8,35,0,64,5,41,1,3,2,73,33,0,0,0,1
11216,86,6,17,1,21,1,8,0,2,0,40,24,2,0,0,1
11217,161,7,27,10,36,6,31,3,7,2,52,27,0,0,0,0
11219,86,5,24,6,29,3,30,1,2,2,42,18,2,0,6,0
11220,254,5,42,0,94,7,51,1,6,2,197,45,13,0,0,9
11221,73,6,17,0,23,2,24,0,0,2,30,13,0,0,0,1
11222,82,5,19,0,25,4,26,1,2,2,32,16,0,0,2,1
11223,157,4,16,17,71,7,19,3,11,1,140,28,0,0,0,2
11225,423,16,59,21,96,15,66,9,31,3,117,76,0,0,0,1
11227,199,14,41,15,57,10,51,4,16,5,70,39,8,0,0,2
11228,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11231,132,4,27,11,43,9,39,4,13,2,60,27,0,0,0,1
11233,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11234,62,4,13,0,15,2,23,0,0,2,29,20,0,0,5,0
11235,116,6,22,4,29,6,25,1,3,1,37,21,0,0,0,0
11237,39,1,5,0,16,2,5,0,0,0,22,8,0,0,1,1
11238,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11239,212,11,43,12,74,8,84,1,7,2,144,39,17,0,5,0
11241,82,3,12,4,28,6,16,1,2,0,38,18,1,0,0,1
11242,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11243,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11244,69,3,14,2,27,2,13,1,3,0,36,18,0,0,0,1
11245,69,1,7,3,29,1,9,1,2,0,81,13,0,0,1,0
11247,18,2,4,0,8,0,5,1,2,0,10,5,0,0,0,1
11248,84,7,23,0,24,2,23,2,4,2,43,23,0,0,4,0
11249,359,4,29,1,115,1,25,3,12,0,201,53,27,0,0,24
11251,50,4,11,0,18,1,14,2,6,0,26,14,0,0,0,0
11252,34,2,5,0,10,0,7,2,3,0,12,7,0,0,0,4
11254,289,10,59,10,110,11,72,3,8,2,147,57,14,0,0,16
11255,125,4,23,7,57,3,25,1,9,1,71,25,2,0,0,2
11258,23,1,2,0,9,1,4,0,0,0,14,3,0,0,0,0
11261,103,4,23,0,38,4,31,1,4,2,54,24,0,0,6,0
11263,78,2,16,0,25,0,7,0,0,0,47,19,0,0,0,3
11264,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11265,89,8,19,0,30,4,25,2,4,2,39,16,0,0,8,0
11266,99,5,24,5,41,4,31,2,12,2,46,20,0,0,8,1
11267,150,6,32,0,53,8,29,4,11,2,53,31,0,0,10,2
11268,348,18,53,24,97,13,60,5,14,2,109,70,17,0,0,3
11269,61,2,13,0,13,2,22,1,0,2,24,13,0,0,6,0
11270,231,5,42,0,75,5,51,3,5,2,77,51,0,0,0,2
11272,292,15,69,0,74,11,83,4,20,4,93,77,26,0,1,1
11273,210,1,17,0,78,9,26,9,22,0,80,34,3,0,6,0
11274,133,1,10,9,46,4,19,1,2,0,75,34,1,0,0,2
11275,168,8,49,9,49,4,52,2,8,2,58,36,9,0,6,0
11276,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11277,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11278,475,9,60,12,102,11,50,6,12,0,162,77,5,0,1,8
11279,204,9,34,0,53,5,20,3,10,0,103,43,20,0,1,20
11280,347,18,76,14,126,12,83,3,13,2,175,73,10,0,0,8
11281,449,1,19,2,124,2,12,1,5,0,326,60,3,0,0,1
11284,62,6,16,0,15,2,21,0,0,2,32,11,0,0,8,0
11285,362,18,66,0,136,16,55,5,31,2,137,70,0,0,14,7
11286,335,4,37,4,46,5,13,0,0,0,123,43,48,0,0,6
11290,76,6,17,0,22,2,23,0,0,2,35,14,0,0,8,0
11291,348,8,57,21,121,13,60,3,13,2,184,70,9,0,0,0
11292,485,13,87,0,145,11,75,7,33,2,219,117,0,0,38,0
11294,40,1,4,0,15,0,7,0,0,0,42,11,0,0,0,0
11297,859,17,95,15,178,14,116,7,23,4,240,86,20,0,0,9
11298,206,8,42,0,77,4,51,6,15,2,77,41,0,0,17,12
11299,116,7,23,0,36,6,28,2,4,1,44,30,7,0,6,1
11300,147,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
11301,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11302,130,5,23,0,59,5,28,3,11,1,54,27,2,0,0,1
11304,175,6,23,1,34,1,19,2,7,0,60,34,2,0,0,0
11307,224,1,18,0,78,9,27,9,22,0,80,35,4,0,6,0
11308,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11309,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11310,279,13,56,0,65,9,46,5,20,1,139,76,25,0,23,6
11311,142,9,29,10,45,6,34,2,7,2,59,28,0,0,0,1
11312,1457,35,377,62,293,75,182,10,78,1,425,289,421,0,3,18
11313,147,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
11315,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11318,188,3,21,11,57,8,24,0,0,0,83,35,1,0,0,2
11319,36,2,5,0,16,2,12,0,0,0,20,4,1,0,0,1
11321,115,5,22,4,31,6,25,1,3,1,39,22,0,0,0,0
11322,432,6,100,0,144,17,184,1,2,3,195,92,71,0,0,0
11323,25,3,9,0,9,2,17,1,2,1,9,6,0,0,2,0
11324,124,8,40,6,29,12,43,3,16,1,28,27,3,0,0,0
11325,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11326,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11328,113,5,28,0,48,3,34,1,2,2,62,22,2,0,6,0
11330,133,10,30,10,37,5,33,1,5,2,54,27,0,0,5,2
11331,123,4,27,8,30,6,34,0,0,3,63,27,0,0,6,1
11332,106,3,20,0,47,3,26,1,4,1,67,23,0,0,0,3
11333,136,6,27,9,50,4,35,2,2,2,83,29,2,0,0,1
11334,49,2,13,0,14,2,15,2,2,1,23,12,0,0,3,0
11335,198,9,37,0,73,8,41,7,22,3,85,42,0,0,0,4
11336,91,5,35,3,24,2,45,2,6,3,35,23,0,0,0,0
11337,68,1,8,0,22,0,4,0,0,0,37,17,0,0,0,1
11338,792,21,117,25,198,20,136,10,38,3,282,154,57,1,0,5
11339,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11341,501,7,44,0,155,8,73,2,12,1,403,73,30,0,0,18
11343,485,13,87,0,145,11,75,7,33,2,219,117,0,0,38,0
11347,18,2,9,0,2,0,1,0,0,0,1,9,0,0,0,1
11349,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11351,126,3,18,0,31,3,16,1,4,1,64,27,0,0,0,0
11353,166,7,30,2,57,4,31,2,9,1,79,34,2,0,1,1
11354,37,2,8,0,11,0,11,0,0,1,19,5,4,0,0,3
11355,191,11,43,0,60,8,41,7,22,2,81,51,4,0,11,0
11356,485,13,87,0,145,11,75,7,33,2,219,117,0,0,38,0
11357,172,12,33,0,74,4,49,2,13,2,62,34,0,0,0,10
11358,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11359,103,5,24,9,37,5,30,2,4,2,53,23,0,0,0,0
11361,132,8,27,0,55,4,32,1,4,2,70,27,0,0,0,1
11362,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11363,1077,6,141,6,543,5,69,0,0,0,945,174,9,0,0,0
11365,38,2,8,0,20,1,10,1,4,0,35,9,0,0,0,0
11366,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11367,598,17,102,0,182,14,91,10,41,2,279,151,0,0,40,3
11370,329,2,32,5,71,5,29,4,9,0,219,54,2,0,0,9
11371,107,4,18,0,51,3,24,1,5,1,58,19,2,0,0,2
11372,60,4,15,0,19,2,10,2,4,0,38,15,0,0,5,0
11373,876,15,71,10,152,7,80,2,21,2,296,131,7,0,0,0
11374,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11375,191,7,41,0,52,7,79,0,0,2,122,46,19,0,11,1
11376,209,2,2,0,202,0,2,0,0,0,202,3,0,0,0,200
11378,231,9,36,2,88,8,40,1,3,1,141,48,12,0,0,0
11379,183,11,40,0,64,8,39,7,21,2,78,47,4,0,10,0
11380,77,5,19,4,23,2,24,1,2,2,55,14,0,0,6,1
11381,236,11,42,12,52,8,48,6,25,4,70,45,0,0,0,0
11382,22,2,8,0,9,0,3,0,0,0,10,8,0,0,0,0
11384,181,10,36,0,64,10,38,2,11,1,74,36,1,0,2,1
11385,71,2,14,0,23,3,17,0,0,1,34,17,0,0,0,1
11386,47,2,8,0,15,2,17,1,2,1,28,11,0,0,2,0
11387,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11388,175,9,30,9,34,6,35,3,11,3,48,30,0,0,0,0
11389,223,10,65,0,58,5,43,4,21,3,125,69,18,0,35,0
11391,253,6,38,7,94,5,31,4,20,0,166,56,7,0,0,4
11393,100,7,22,6,29,3,29,1,2,2,47,21,0,0,0,0
11394,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11395,557,8,85,0,261,11,32,6,36,2,427,138,0,0,0,0
11396,398,28,81,0,166,5,74,5,36,2,180,94,0,0,0,9
11398,60,4,15,0,19,2,10,2,4,0,38,15,0,0,5,0
11399,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11400,175,7,28,0,80,10,35,3,11,1,82,31,2,0,1,2
11404,74,3,16,1,24,1,13,1,5,0,36,23,0,0,0,0
11405,47,2,11,0,17,2,21,0,0,2,24,6,0,0,4,1
11407,275,13,52,0,104,5,68,2,27,2,136,65,0,0,5,0
11408,128,5,31,8,35,5,34,3,6,2,47,29,1,0,4,0
11409,133,10,30,0,45,6,37,3,11,3,52,31,0,0,0,0
11410,198,5,32,11,63,10,44,3,16,2,135,50,0,0,6,1
11411,122,2,17,0,43,9,30,3,10,1,41,21,0,0,1,0
11412,215,12,39,12,50,8,46,5,11,2,56,45,0,0,0,0
11415,72,4,18,4,18,5,29,1,1,2,33,14,0,0,5,0
11416,466,24,78,0,182,17,67,6,21,2,188,104,7,0,8,4
11417,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11418,224,5,24,7,74,8,25,2,13,0,110,48,0,0,0,0
11421,268,11,53,0,76,9,59,6,22,2,124,66,0,0,18,3
11422,131,10,30,0,45,6,35,3,10,3,50,30,0,0,0,1
11424,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11425,137,8,27,0,55,4,37,4,8,2,79,28,0,0,0,3
11428,86,5,24,0,35,3,30,1,2,2,40,18,2,0,6,0
11429,103,5,20,0,32,4,31,2,2,2,91,18,3,0,8,1
11430,43,3,6,2,16,1,10,0,1,0,28,5,1,0,0,2
11431,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
11433,3275,53,206,23,313,33,278,7,38,3,469,277,167,0,0,0
11435,161,8,30,0,65,5,32,3,10,2,118,36,3,0,0,4
11439,128,4,20,0,48,6,32,2,5,2,84,25,0,0,4,0
11440,224,1,18,0,78,9,27,9,22,0,80,35,4,0,6,0
11441,253,10,53,0,100,5,52,5,30,2,101,61,0,0,5,3
11443,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11444,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11445,75,6,17,0,21,2,23,0,0,2,29,14,0,0,8,0
11447,55,3,8,5,14,3,20,2,6,0,16,10,0,0,0,0
11449,59,3,9,4,23,3,11,3,6,0,31,13,4,0,0,0
11452,272,2,27,0,50,5,28,2,4,0,174,42,0,0,0,3
11453,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
11454,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11456,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
11457,315,2,32,0,64,5,28,4,10,0,199,49,2,0,0,6
11458,107,4,18,0,51,3,24,1,5,1,58,19,2,0,0,2
11460,119,8,26,9,32,5,34,4,12,3,44,27,0,0,4,1
11462,352,14,61,17,132,6,62,3,34,2,173,76,0,0,0,7
11463,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11464,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11466,96,8,20,0,32,4,29,1,1,2,44,18,0,0,8,0
11467,139,6,26,8,55,4,36,0,0,2,92,26,0,0,0,0
11470,37,2,5,0,17,2,12,0,0,0,23,4,1,0,0,1
11471,49,4,12,0,16,2,10,1,3,0,26,12,0,0,0,0
11472,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11473,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11474,84,2,7,0,29,0,4,1,4,0,60,18,26,0,0,2
11475,888,16,123,16,293,6,116,11,58,2,465,151,16,0,0,7
11478,132,7,16,0,53,3,18,1,4,0,108,24,0,0,0,0
11480,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
11481,181,3,22,17,56,5,14,3,12,0,102,41,0,0,0,0
11482,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11483,101,5,23,0,45,3,30,1,2,2,56,20,2,0,5,1
11486,47,2,8,0,15,2,17,1,2,1,28,11,0,0,2,0
11488,147,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
11490,60,4,15,0,19,2,10,2,4,0,38,15,0,0,5,0
11491,114,4,21,0,54,3,24,1,5,1,59,22,2,0,0,2
11492,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11493,323,7,43,6,50,6,57,1,5,2,111,51,3,0,1,1
11494,92,5,18,0,21,1,14,0,0,0,69,16,12,0,6,0
11495,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
11496,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11498,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11499,793,27,107,39,235,34,118,10,60,2,326,123,11,0,0,0
11500,87,4,18,1,33,1,14,1,7,0,52,21,1,0,0,0
11501,146,2,21,0,28,0,15,1,1,0,134,31,1,0,10,1
11502,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11503,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11504,111,5,27,0,48,3,32,1,4,2,76,26,2,0,6,0
11505,120,3,20,0,40,4,24,3,5,2,67,28,0,0,6,1
11509,52,1,7,0,28,1,7,3,6,0,29,10,0,0,0,6
11510,77,4,21,0,32,3,26,1,1,2,43,16,2,0,6,0
11511,238,9,39,14,72,9,45,4,14,2,187,53,0,0,4,1
11512,59,6,15,0,15,2,21,0,0,2,33,10,0,0,8,1
11513,131,9,30,0,44,6,34,3,11,3,50,30,0,0,0,0
11514,97,8,23,0,22,4,25,3,6,2,43,25,0,0,8,0
11515,38,2,6,0,18,3,11,2,5,0,14,14,0,0,0,0
11517,1,7,23,8,29,4,28,1,3,2,54,21,0,0,0,1
11519,185,1,19,6,62,6,17,1,2,0,110,48,0,0,1,1
11522,63,2,11,0,25,1,6,1,6,0,35,12,0,0,0,0
11523,228,13,44,23,96,16,60,11,34,3,114,54,0,0,0,4
11525,211,4,49,0,77,6,43,2,14,2,97,61,0,0,0,0
11527,270,2,22,0,79,10,27,9,27,0,97,42,3,0,7,0
11531,138,8,23,2,59,4,36,1,2,2,91,26,0,0,0,1
11533,215,5,39,14,58,7,46,1,4,2,160,41,13,0,0,3
11534,112,3,14,3,20,3,6,2,2,0,57,29,0,0,0,1
11535,268,11,53,0,76,9,59,6,22,2,124,66,0,0,18,3
11536,86,5,24,0,35,3,30,1,2,2,45,18,2,0,6,0
11537,171,6,34,0,72,7,45,4,19,2,96,42,0,0,8,0
11538,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11539,185,11,67,0,24,5,87,4,9,3,38,54,19,0,7,7
11541,263,6,35,13,92,11,43,4,11,0,124,60,1,0,1,3
11542,81,5,24,6,25,3,30,1,2,2,38,18,2,0,6,0
11543,909,8,133,0,293,5,35,4,65,0,606,173,258,0,25,27
11544,61,5,12,5,19,6,16,3,4,0,14,12,5,0,0,0
11546,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11547,123,4,27,8,30,6,34,0,0,3,63,27,0,0,6,1
11549,107,8,23,5,34,3,31,1,2,3,48,21,3,0,4,1
11550,74,7,18,4,21,2,21,0,0,2,37,13,0,0,0,2
11551,122,3,25,0,32,4,20,0,0,1,87,40,0,0,7,1
11552,82,8,18,0,25,4,25,2,4,2,34,15,0,0,8,0
11553,81,6,21,0,16,2,30,2,9,2,14,24,0,0,4,2
11554,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11556,46,4,15,0,13,2,17,2,2,1,14,10,0,0,3,2
11557,171,1,14,0,62,6,18,7,10,0,57,27,3,0,6,0
11561,304,13,46,21,90,12,50,5,12,2,104,63,10,0,0,3
11563,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11564,229,1,16,0,124,8,26,0,0,0,230,24,0,0,1,15
11565,32,1,4,0,9,0,2,0,0,0,30,11,0,0,0,1
11566,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11568,123,4,27,8,30,6,34,0,0,3,63,27,0,0,6,1
11570,187,5,26,0,51,2,33,0,0,1,86,34,22,0,0,12
11571,311,2,31,0,62,5,27,4,10,0,198,48,2,0,0,5
11572,54,4,10,3,17,2,10,2,3,0,17,9,0,0,0,0
11573,114,9,27,0,38,3,26,3,6,2,56,25,0,0,11,2
11574,108,5,27,8,30,3,32,1,2,2,47,24,2,0,0,0
11577,178,5,37,10,54,5,39,1,3,2,94,33,0,0,6,3
11578,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11579,96,4,17,0,34,5,26,2,2,2,47,18,0,0,7,0
11581,33,3,9,1,14,1,12,1,4,0,17,9,0,0,0,0
11582,424,26,82,10,158,6,73,6,38,2,174,96,0,0,0,7
11583,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11585,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11586,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
11587,86,3,15,0,16,2,14,0,0,0,36,21,8,0,8,1
11588,420,17,97,16,128,7,110,3,10,4,182,88,9,0,0,4
11589,72,2,18,0,20,2,17,1,7,1,36,21,0,0,7,0
11591,60,3,14,4,19,3,25,1,2,2,25,10,0,0,0,0
11592,81,6,21,0,16,2,30,2,9,2,14,24,0,0,4,2
11594,111,4,18,8,44,4,27,1,5,1,58,19,2,0,0,2
11597,209,8,33,8,70,7,47,2,8,2,112,41,0,0,0,3
11598,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11599,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11600,158,10,37,0,80,2,38,2,7,2,91,32,2,0,7,4
11603,424,4,49,2,125,3,27,1,5,0,310,112,49,0,0,30
11604,334,2,31,0,76,5,33,4,10,0,210,48,0,0,0,7
11606,309,12,56,12,78,7,79,3,23,3,84,58,3,0,0,1
11607,316,11,55,7,118,8,68,9,51,1,184,84,0,0,0,0
11609,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11610,1042,8,147,2,327,4,40,4,71,0,668,212,258,0,2,27
11612,279,5,24,0,102,4,14,4,11,0,196,43,0,0,0,1
11613,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11614,7,1,2,0,1,0,5,0,0,0,1,2,0,0,1,0
11617,7,2,2,0,2,0,2,0,0,0,1,2,0,0,0,0
11618,28,4,8,0,8,1,5,1,2,0,7,7,3,0,3,0
11619,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
11620,101,5,19,3,33,5,18,1,5,1,53,15,0,0,0,0
11621,132,5,24,0,60,5,28,3,12,1,54,28,2,0,0,1
11622,303,1,19,10,186,8,32,0,0,0,166,21,0,0,0,0
11624,14,1,2,0,4,0,4,0,0,0,10,3,0,0,0,0
11625,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11626,104,2,16,6,42,4,22,2,7,1,64,21,0,0,0,1
11627,221,1,29,13,100,8,31,7,31,1,158,48,0,0,3,0
11630,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
11632,80,2,12,0,37,2,13,4,11,1,55,17,0,0,0,5
11633,182,3,23,0,33,0,16,2,7,0,135,53,0,0,6,0
11635,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11637,144,5,30,10,46,9,42,3,13,2,66,32,0,0,6,0
11638,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11639,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11640,207,4,38,0,77,6,51,1,4,2,83,49,0,0,0,0
11641,184,6,25,8,69,10,42,1,4,2,172,36,2,0,4,2
11642,52,3,12,0,20,2,9,1,4,0,27,14,0,0,0,1
11645,125,4,19,9,33,6,22,3,11,1,49,25,0,0,0,0
11646,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
11647,172,4,28,12,51,12,54,2,7,2,76,31,0,0,3,0
11648,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11650,253,13,64,6,79,4,67,5,7,2,91,54,19,0,0,8
11651,15,1,2,0,5,0,4,0,0,0,12,3,0,0,0,0
11652,111,4,18,8,44,4,27,1,5,1,58,19,2,0,0,2
11653,426,18,86,22,158,11,73,4,29,2,199,97,0,0,0,1
11655,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11659,199,5,37,0,71,2,39,2,10,2,101,43,0,0,12,0
11660,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11662,265,5,44,19,81,9,50,2,10,2,198,48,13,0,0,5
11663,121,10,31,8,31,4,34,1,2,2,55,29,0,0,0,0
11665,192,10,42,0,66,7,44,7,21,2,93,46,0,0,11,3
11666,184,3,24,0,86,0,27,5,13,0,108,31,11,0,4,0
11667,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11669,125,3,18,0,55,4,32,4,8,1,89,34,5,0,2,0
11670,100,4,24,0,44,5,28,1,7,2,63,25,0,0,0,0
11671,268,11,53,0,76,9,59,6,22,2,124,66,0,0,18,3
11672,282,5,44,0,160,14,49,1,13,2,218,53,1,0,8,1
11673,479,22,87,15,126,11,86,7,29,2,119,93,0,0,0,0
11674,67,6,15,0,20,2,24,0,0,2,32,12,0,0,6,0
11676,752,11,81,0,228,20,102,3,17,1,338,139,111,0,4,17
11677,360,11,65,0,105,8,54,8,27,1,159,96,0,0,24,0
11678,136,7,23,9,30,6,29,2,4,2,50,23,0,0,0,0
11679,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11680,195,15,43,14,64,8,50,5,19,3,75,44,0,0,0,1
11681,559,14,79,12,130,11,31,6,34,0,232,123,1,0,0,0
11682,84,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
11684,222,7,36,16,73,9,46,3,15,2,113,41,5,0,4,1
11685,212,8,42,0,83,5,62,10,42,3,101,60,0,0,11,6
11686,289,19,47,0,109,13,57,4,11,2,104,63,18,0,0,4
11690,67,4,13,2,15,2,15,1,2,0,13,10,0,0,0,1
11692,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
11693,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
11694,82,4,13,0,31,3,17,1,2,0,51,17,0,0,7,1
11695,96,8,20,0,32,4,29,1,1,2,44,18,0,0,8,0
11696,72,6,17,0,21,2,25,1,2,2,40,13,0,0,8,0
