_id,Contract_definitions
103555,12
103556,1
103557,7
103558,4
103559,3
103560,3
103561,23
103562,9
103563,11
103564,7
103565,29
103567,6
103568,20
103569,5
103574,10
103575,1
103576,10
103578,16
103579,10
103580,6
103581,22
103583,4
103585,13
103586,13
103587,3
103590,33
103591,6
103592,10
103593,6
103594,7
103595,47
103596,9
103597,10
103598,6
103599,8
103601,23
103602,76
103603,3
103604,22
103605,8
103606,4
103608,17
103609,17
103610,1
103611,7
103612,7
103615,9
103617,11
103618,4
103619,3
103620,10
103621,8
103624,10
103625,13
103627,3
103628,4
103629,11
103630,4
103631,10
103633,10
103634,9
103635,14
103636,12
103637,15
103640,7
103641,11
103642,4
103643,14
103644,4
103646,12
103648,6
103649,6
103650,5
103653,84
103654,5
103655,3
103656,8
103657,13
103658,3
103659,7
103660,10
103661,10
103662,4
103664,5
103665,11
103666,8
103667,5
103668,8
103669,7
103672,3
103675,10
103677,27
103678,16
103679,2
103680,2
103681,10
103682,9
103683,20
103685,3
103686,9
103687,9
103689,3
103690,4
103691,8
103692,4
103693,7
103694,7
103695,12
103697,8
103698,6
103699,4
103700,5
103701,7
103702,12
103703,11
103704,3
103705,6
103706,5
103708,20
103711,15
103712,33
103713,10
103714,10
103715,10
103716,18
103717,33
103718,5
103719,9
103720,5
103721,13
103722,3
103723,7
103724,1
103725,7
103726,2
103727,7
103728,6
103730,9
103732,11
103733,10
103735,6
103736,8
103737,4
103739,7
103740,5
103741,18
103742,10
103743,10
103745,4
103746,3
103747,9
103748,1
103751,7
103753,8
103754,2
103755,4
103756,3
103757,6
103758,6
103759,6
103761,10
103762,15
103763,79
103764,3
103765,1
103766,13
103767,8
103768,7
103769,11
103770,10
103771,3
103772,5
103773,6
103774,12
103776,5
103777,18
103778,13
103779,3
103780,14
103782,8
103783,5
103785,6
103786,2
103787,2
103789,9
103790,13
103792,9
103793,79
103794,9
103795,7
103797,36
103798,12
103799,16
103800,7
103801,8
103802,8
103803,5
103804,11
103805,6
103806,15
103807,5
103809,5
10381,1
103810,6
103811,4
103812,7
103813,6
103814,5
103816,3
103817,7
103818,4
103819,10
103820,3
103821,5
103824,14
103825,8
103827,4
103828,2
103829,12
103831,14
103832,6
103833,1
103835,4
103836,16
103837,3
103839,5
103840,4
103842,10
103843,13
103844,3
103845,8
103847,14
103850,1
103852,8
103855,6
103856,12
103857,5
103858,12
103860,5
103861,8
103862,72
103863,12
103864,10
103865,17
103866,8
103867,4
103869,7
103870,9
103871,19
103872,3
103873,3
103874,8
103875,24
103876,8
103877,9
103878,7
103879,3
103880,10
103881,7
103882,11
103884,10
103885,21
103887,89
103889,11
103890,5
103891,8
103892,24
103894,5
103895,18
103896,7
103897,8
103898,10
103899,4
103900,8
103901,8
103903,4
103904,9
103905,4
103906,19
103907,10
103908,3
103909,11
103910,10
103911,20
103912,3
103913,17
103914,4
103916,6
103917,5
103918,3
103919,3
103920,26
103921,74
103922,4
103923,6
103924,7
103925,11
103926,11
103929,5
103930,2
103931,11
103933,3
103934,3
103935,15
103936,7
103937,8
103939,4
103942,11
103943,14
103944,15
103945,8
103946,3
103949,7
103950,6
103951,3
103953,9
103954,14
103955,5
103956,13
103957,10
103958,3
103959,5
103960,11
103961,17
103962,2
103964,3
103965,10
103966,5
103967,13
103968,8
103969,13
103970,3
103971,10
103972,32
103973,3
103974,10
103975,5
103976,3
103977,9
103979,4
103980,10
103982,9
103983,13
103984,14
103985,15
103986,3
103988,14
103989,4
103991,14
103992,14
103993,9
103995,6
103996,13
103999,2
104001,4
104003,4
104005,10
104006,3
104008,7
104009,10
104010,3
104011,5
104012,3
104013,10
104014,3
104015,4
104016,7
104017,73
104018,4
104019,4
104020,10
104021,19
104022,10
104023,17
104024,4
104025,5
104026,11
104028,6
104029,8
104031,5
104033,2
104034,1
104035,2
104036,7
104038,5
104039,6
104040,12
104042,4
104043,2
104044,7
104045,5
104046,21
104047,13
104049,3
104050,5
104051,13
104053,21
104054,10
104056,8
104057,76
104058,10
104059,5
104060,2
104061,8
104062,14
104063,6
104064,4
104065,10
104067,4
104069,4
104070,3
104072,26
104073,20
104074,3
104075,14
104077,3
104078,1
104079,4
104085,2
104086,8
104087,11
104088,6
104089,6
104090,27
104091,9
104092,10
104093,2
104094,8
104096,4
104099,10
104100,13
104101,4
104102,7
104103,6
104104,10
104105,11
104106,6
104107,6
104108,11
104109,29
104110,6
104111,13
104113,48
104114,10
104115,84
104116,2
104117,9
104119,8
10412,9
104120,6
104121,11
104123,29
104124,5
104125,13
104126,23
104128,9
104129,14
10413,1
104131,7
104132,15
104133,7
104134,9
104136,7
104138,5
104139,7
104140,6
104141,11
104142,8
104146,4
104147,5
104149,12
104150,3
104151,6
104153,8
104154,12
104156,8
104159,8
104160,9
104161,19
104162,7
104163,11
104165,6
104167,9
104168,10
104169,9
104170,14
104171,8
104172,10
104173,6
104174,13
104176,7
104179,5
104180,12
104183,4
104184,15
104186,3
104187,5
104189,2
104190,3
104191,13
104192,4
104193,7
104195,7
104196,11
104197,11
104201,6
104202,3
104205,18
104206,25
104207,22
104208,2
104209,8
104210,9
104212,10
104214,10
104217,4
104218,14
104220,4
104221,1
104222,4
104223,2
104224,2
104225,10
104227,8
104228,11
104229,13
104230,9
104231,23
104232,6
104234,10
104235,12
104236,6
104237,18
104238,7
104239,18
104240,4
104245,11
104246,6
104247,13
104248,4
104249,5
104250,3
104252,1
104254,16
104255,3
104258,21
104259,11
104260,5
104261,11
104262,22
104266,16
104269,5
104270,17
104272,26
104274,16
104276,4
104279,3
104281,8
104282,14
104283,5
104287,20
104288,11
104289,7
104290,20
104291,14
104292,3
104293,8
104294,10
104295,6
104296,11
104297,34
104298,8
104299,11
104300,15
104302,6
104303,10
104304,5
104306,1
104307,6
104308,11
104309,3
104310,10
104311,3
104312,6
104313,25
104314,7
104315,4
104316,12
104317,6
104318,3
104319,3
10432,1
104320,8
104322,8
104323,8
104324,13
104325,9
104326,8
104327,2
104328,11
104329,7
104330,8
104331,12
104332,6
104335,8
104336,11
104337,2
104338,13
104339,20
104340,4
104342,9
104343,2
104344,11
104345,10
104346,10
104347,2
104349,13
104350,8
104351,7
104353,10
104357,3
104360,6
104361,12
104362,9
104363,11
104366,49
104367,10
104368,2
104369,4
104370,5
104371,11
104372,2
104373,1
104374,19
104375,8
104376,9
104377,5
104379,10
104381,8
104382,13
104384,4
104385,3
104387,4
104388,9
104389,5
104390,8
104391,10
104392,8
104393,8
104395,11
104396,36
104397,4
104398,5
104400,2
104401,14
104402,3
104403,5
104405,2
104406,6
104407,7
104408,15
104410,18
104411,11
104412,5
104413,3
104415,3
104418,9
104419,11
104420,3
104421,3
104422,1
104425,8
104428,8
104429,10
104430,2
104431,17
104432,8
104433,6
104434,9
104435,11
104437,8
104438,8
104439,10
104440,15
104441,3
104444,5
104445,3
104446,2
104447,12
104448,11
104451,7
104452,14
104453,6
104456,10
104457,3
104458,10
104459,9
104460,10
104461,16
104463,14
104464,12
104465,5
104466,18
104467,3
104469,9
104471,18
104473,5
104474,7
104475,7
104476,14
104477,5
104478,4
104479,10
104480,6
104481,5
104482,5
104484,3
104485,4
104488,5
104489,2
104492,4
104493,9
104494,9
104495,3
104497,16
104499,6
104501,5
104502,5
104503,73
104505,5
104506,4
104508,5
104509,10
104510,10
104511,6
104512,2
104513,10
104515,9
104516,5
104517,9
104518,89
104519,13
104520,9
104521,12
104522,2
104523,4
104524,7
104525,2
104527,4
104528,8
104530,7
104532,6
104534,14
104535,10
104536,6
104537,6
104538,13
104539,10
104540,11
104541,6
104542,9
104543,15
104544,7
104545,10
104546,5
104548,5
104549,9
104550,6
104551,7
104552,7
104554,13
104555,9
104556,18
104557,8
104559,10
10456,1
104560,1
104561,10
104562,4
104563,10
104564,9
104565,2
104566,7
104567,10
104569,12
104570,12
104572,12
104573,17
104574,12
104575,10
104576,6
104578,4
104579,9
10458,1
104580,17
104581,9
104582,20
104583,4
104584,7
104585,6
104587,7
104588,8
104589,4
104590,10
104591,8
104592,10
104593,19
104594,6
104596,4
104597,28
104598,12
104599,2
104600,12
104601,5
104602,8
104603,10
104605,6
104606,1
104607,10
104609,7
104611,2
104612,9
104613,4
104616,8
104617,9
104618,18
104619,8
104620,3
104621,13
104622,5
104623,9
104624,2
104625,6
104628,13
104629,7
104630,3
104631,19
104634,7
104635,2
104636,8
104637,11
104638,8
104639,3
104640,15
104642,10
104643,5
104644,3
104645,11
104646,8
104647,3
104648,17
104649,6
104650,6
104651,25
104652,8
104653,3
104654,3
104655,11
104656,8
104657,10
104659,9
104660,5
104662,6
104663,10
104664,9
104665,5
104666,3
104667,10
104668,6
104669,14
104670,86
104673,2
104675,3
104678,74
104679,13
104682,10
104683,11
104684,5
104686,3
104687,7
104688,8
104689,8
104690,5
104691,7
104692,2
104693,3
104694,4
104695,16
104696,11
104697,10
104698,18
104699,17
104700,9
104701,7
104702,7
104703,8
104704,12
104705,10
104708,7
104709,16
104711,6
104712,4
104713,19
104714,3
104716,11
104717,11
104718,11
104719,75
104720,6
104721,7
104722,10
104724,1
104725,2
104726,6
104727,4
104728,5
104729,4
104730,8
104734,8
104735,6
104736,3
104739,6
104740,14
104742,5
104743,11
104744,7
104745,6
104747,2
104748,6
104749,8
104750,14
104751,2
104752,6
104754,12
104755,6
104756,2
104757,23
104758,8
104759,12
104760,10
104763,4
104764,6
104765,8
104766,6
104767,2
104768,6
104770,8
104772,4
104773,4
104774,6
104775,10
104776,10
104778,9
104779,22
104780,14
104782,4
104783,8
104784,3
104785,23
104786,84
104787,79
104788,7
104789,11
104790,9
104792,5
104793,16
104794,10
104795,5
104796,9
104798,10
104799,6
104801,11
104802,6
104803,3
104804,4
104805,3
104806,3
104808,36
104809,84
104811,13
104812,5
104813,92
104814,3
104815,9
104816,17
104817,7
104818,4
104819,89
104820,5
104822,34
104823,14
104824,6
104825,4
104826,8
104827,3
104828,5
104829,3
104830,6
104831,4
104832,3
104833,7
104834,8
104837,5
104838,7
104839,9
104840,23
104842,16
104843,5
104844,4
104845,8
104847,8
104849,9
104850,6
104851,5
104852,9
104854,3
104855,10
104856,5
104857,9
104860,4
104861,18
104862,3
104864,36
104865,11
104866,8
104869,10
104870,12
104871,7
104872,5
104873,10
104874,10
104875,10
104877,5
104880,21
104881,3
104882,3
104884,13
104885,5
104886,5
104887,16
104889,17
104890,6
104891,2
104892,16
104893,6
104895,3
104896,8
104897,14
104898,2
104899,20
10490,1
104900,35
104901,13
104902,4
104903,9
104906,2
104907,5
104909,2
104910,25
104911,8
104912,11
104913,3
104914,8
104915,10
104916,10
104917,6
104918,23
104919,14
104920,4
104921,7
104924,10
104925,1
104926,2
104928,4
104929,10
104930,21
104931,2
104933,10
104934,8
104936,10
104937,8
104938,21
104939,9
104940,8
104942,3
104944,5
104946,5
104947,2
104948,52
104949,21
104951,10
104952,3
104953,11
104954,5
104955,10
104956,2
104957,7
104958,7
104959,3
104960,19
104962,13
104963,9
104965,8
104966,8
104968,4
104970,10
104971,1
104972,8
104973,5
104974,14
104975,26
104976,5
104977,6
104979,49
104980,10
104982,14
104983,10
104985,14
104986,1
104987,88
104988,10
104990,19
104991,17
104992,15
104993,12
104994,12
104997,7
104998,15
104999,2
105000,7
105001,11
105002,9
105003,4
105004,4
105005,10
105010,5
105011,28
105012,12
105013,8
105015,5
105016,10
105017,7
105018,5
105021,3
105022,15
105023,4
105024,5
105025,11
105028,6
105029,41
105030,4
105031,6
105032,3
105033,2
105034,17
105035,9
105036,5
105037,2
105038,4
105039,4
105040,9
105042,1
105044,3
105045,7
105046,7
105047,6
105048,5
105049,26
10505,1
105052,11
105053,13
105055,15
105056,3
105057,17
105058,13
105059,5
105060,7
105062,1
105064,1
105065,17
105066,2
105068,28
105070,13
105071,3
105072,20
105073,11
105074,19
105075,13
105076,11
105078,9
10508,1
105080,11
105081,5
105083,8
105086,8
105087,5
105088,3
105089,20
10509,1
105090,11
105091,13
105092,6
105094,11
105095,8
105096,8
105098,12
105100,8
105101,10
105102,17
105103,2
105105,5
105106,15
105107,8
105108,2
105109,7
105110,8
105111,2
105112,8
105114,18
105115,10
105117,6
105118,10
105120,11
105122,3
105123,14
105124,7
105125,19
105126,23
105127,5
105128,5
105129,7
105130,4
105131,16
105133,18
105134,20
105135,5
105137,3
105138,2
105140,3
105141,8
105143,8
105144,7
105145,8
105146,13
105147,8
105148,5
105149,11
105150,5
105152,11
105154,3
105155,3
105158,4
10516,1
105160,3
105161,8
105163,12
105164,14
105165,10
105166,4
105167,5
105169,86
105170,6
105171,49
105172,15
105174,7
105175,9
105176,28
105177,8
105178,11
105180,12
105181,4
105182,7
105183,2
105184,3
105185,7
105187,19
105189,5
105190,9
105191,5
105192,8
105194,48
105196,6
105197,19
105198,6
105199,7
105200,75
105201,8
105202,9
105203,10
105205,3
105208,2
105209,8
105210,17
105212,10
105213,21
105214,14
105215,6
105216,8
105220,7
105221,11
105222,5
105224,2
105226,10
105227,75
105228,35
105229,9
10523,11
105232,5
105234,13
105235,5
105236,41
105237,3
105239,5
105241,28
105242,11
105243,7
105244,13
105245,5
105246,10
105247,8
105249,9
105250,3
105251,1
105253,7
105254,8
105255,6
105256,8
105257,3
105258,3
105260,9
105261,9
105262,5
105263,3
105265,35
105266,3
105267,8
105268,21
105269,4
105270,2
105271,5
105273,5
105275,2
105276,7
105277,11
105279,5
105282,13
105284,4
105285,3
105286,8
105287,13
105288,13
105289,9
105290,11
105291,4
105292,9
105293,10
105296,18
105297,13
105299,13
105301,5
105302,13
105303,6
105307,4
105308,8
105309,10
105310,11
105313,11
105314,5
105315,4
105316,23
105317,3
105318,17
105320,3
105322,11
105323,7
105324,8
105326,2
105328,10
105329,10
105330,24
105331,12
105332,11
105333,9
105334,2
105335,3
105336,14
105340,9
105341,7
105342,6
105343,75
105344,7
105345,14
105347,6
105348,8
105349,10
105351,6
105352,13
105354,7
105355,9
105356,4
105357,5
105358,16
105360,5
105361,6
105362,8
105363,9
105364,12
105367,5
105370,8
105372,10
105373,4
105374,3
105375,13
105376,10
105377,4
105378,14
105379,8
105380,9
105381,7
105382,35
105383,14
105384,5
105385,13
105386,1
105387,8
105388,8
105390,11
105391,36
105392,14
105393,10
105394,9
105395,15
105396,2
105397,8
105398,7
105399,8
105401,8
105402,11
105403,1
105404,7
105405,2
105406,3
105407,8
105408,11
105409,5
10541,1
105410,88
105411,6
105412,29
105414,20
105416,5
105417,6
105418,2
105420,11
105421,9
105422,5
105424,2
105426,10
105427,7
105428,15
105430,18
105431,9
105432,7
105433,4
105434,5
105435,6
105436,5
105437,6
105438,9
105440,3
105441,11
105442,5
105443,10
105444,14
105445,17
105446,19
105447,5
105449,4
105450,3
105451,10
105452,8
105453,7
105454,14
105455,89
105456,5
105457,3
105458,6
105460,84
105461,4
105462,12
105463,5
105465,2
105466,14
105467,9
105468,5
105469,19
105470,2
105471,21
105472,11
105473,8
105475,15
105480,7
105481,8
105482,9
105483,16
105484,47
105485,23
105487,14
105489,10
105490,13
105493,2
105494,11
105495,2
105496,84
105497,7
105498,1
105499,5
105500,9
105501,7
105503,6
105505,6
105506,5
105507,6
105508,7
105509,12
105510,27
105511,6
105512,2
105513,8
105514,5
105516,10
105517,9
105518,5
105520,13
105521,20
105522,1
105523,5
105524,20
105526,10
105527,7
105529,11
10553,1
105531,13
105532,10
105533,3
105534,19
105535,75
105536,9
105538,4
105539,6
105541,6
105542,5
105544,6
105545,42
