_id,Binary_Operations,Blocks,Bytes,Placeholder_statements,Constant_values,Hexadecimal_addresses
101135,564,397,43,0,0,7
101136,22,5,0,0,0,3
101137,117,80,16,0,0,2
101140,39,24,0,0,0,0
101142,62,44,1,0,0,0
101143,127,91,44,0,0,13
101144,9,6,0,0,0,1
101145,81,50,4,0,0,4
101146,81,78,3,0,0,3
101147,45,13,6,0,0,1
101148,15,7,0,0,0,0
101149,201,152,5,0,0,7
101150,10,11,0,0,0,0
101152,50,29,0,0,0,1
101153,337,102,15,0,0,4
101155,212,123,6,0,0,2
101156,106,75,14,0,0,2
101158,93,60,5,0,0,4
101162,49,66,74,0,0,5
101164,62,36,4,0,0,2
101165,89,55,5,0,0,4
101167,238,92,10,0,0,7
101168,35,29,0,0,0,0
101169,51,26,1,0,0,1
101170,123,64,5,0,0,4
101172,37,23,0,0,5,0
101173,89,57,20,0,0,2
101174,51,43,4,0,0,3
101175,393,372,58,0,0,5
101176,18,12,0,0,0,0
101178,3,14,6,0,6,6
101179,60,41,14,0,0,2
101181,62,46,12,0,0,0
101182,105,78,16,0,0,2
101183,9,6,0,0,0,1
101184,278,164,47,0,0,30
101185,1168,492,23,0,0,220
101187,40,18,2,0,6,2
101188,65,39,8,0,0,7
101190,194,46,15,0,0,3
101191,48,31,1,0,0,2
101192,109,57,13,0,0,3
101193,466,184,7,0,0,0
101194,40,18,2,0,6,2
101195,151,89,20,0,0,0
101197,89,56,16,0,0,2
101198,69,41,5,0,0,2
101200,214,139,55,0,0,24
101201,190,117,26,0,0,2
101202,221,106,57,0,0,141
101203,67,35,0,0,0,0
101204,40,18,2,0,6,2
101205,188,124,37,0,0,2
101207,9,10,1,0,0,0
101208,53,41,5,0,0,2
101209,31,11,0,0,0,0
101210,373,151,12,0,0,9
101211,186,121,37,0,0,2
101212,16,22,9,0,0,2
101214,462,169,6,0,0,0
101215,33,25,0,0,0,0
101217,82,56,0,0,0,5
101218,70,36,7,0,0,6
101219,19,19,6,0,8,9
101220,325,99,11,0,0,4
101222,46,31,0,0,0,1
101223,81,52,5,0,0,4
101225,86,37,3,0,3,0
101226,55,30,4,0,0,2
101228,202,107,41,0,0,2
101229,32,31,6,0,0,0
101230,104,63,10,0,0,3
101232,125,68,22,0,0,2
101233,80,66,15,0,0,3
101234,24,19,3,0,5,0
101235,91,42,5,0,0,7
101238,200,67,39,0,0,3
101239,61,71,3,0,0,3
101240,87,70,15,0,0,8
101241,74,48,4,0,0,4
101242,45,36,0,0,0,1
101244,28,7,7,0,0,8
101245,17,22,11,0,0,2
101246,118,77,1,0,0,1
101247,49,12,0,0,3,0
101248,131,94,5,0,0,2
101249,46,33,3,0,0,2
101250,121,76,14,0,0,11
101251,53,11,0,0,0,0
101253,149,70,5,0,0,2
101254,83,52,0,0,0,0
101255,95,115,67,0,0,11
101256,61,22,0,0,0,0
101258,100,91,20,0,0,1
101259,26,12,4,0,0,3
10126,21,19,0,0,0,0
101260,37,46,44,0,0,0
101261,178,43,13,0,0,1
101262,69,41,4,0,0,2
101264,81,59,5,0,0,0
101265,198,55,17,0,0,6
101267,84,65,14,0,0,2
101268,200,125,63,0,0,12
101270,40,32,1,0,0,0
101271,62,46,14,0,0,2
101272,60,39,49,0,0,3
101274,176,75,5,0,0,4
101275,321,98,13,0,0,4
101276,18,7,3,0,4,0
101277,185,46,24,0,0,1
101278,39,25,0,0,0,3
101279,80,35,4,0,6,0
101280,252,187,145,0,0,21
101281,51,26,1,0,0,1
101282,103,54,13,0,0,5
101283,92,56,5,0,0,5
101284,58,41,14,0,0,2
101285,131,57,17,0,0,6
101286,40,18,2,0,6,2
101287,207,119,28,0,0,10
101289,97,16,5,0,0,0
101290,31,19,3,0,5,0
101291,45,32,1,0,0,0
101292,107,78,16,0,0,2
101293,18,12,0,0,0,0
101297,62,46,14,0,0,2
101298,6,1,0,0,0,1
101299,41,24,0,0,0,1
101300,53,42,5,0,0,3
101301,39,24,0,0,0,0
101304,62,37,4,0,0,2
101306,518,223,3,0,0,4
101309,53,41,1,0,0,0
101310,143,73,5,0,0,4
101311,68,41,4,0,0,2
101314,43,11,0,0,0,0
101315,92,45,1,0,0,2
101316,14,9,0,0,0,0
101319,92,16,14,0,2,1
101320,1,1,0,0,0,2
101321,31,11,0,0,0,0
101322,319,94,58,0,0,1
101324,170,89,26,0,0,3
101325,41,5,20,0,0,3
101326,52,38,3,0,0,3
101327,40,18,2,0,6,2
101328,70,44,5,0,0,3
101329,31,11,0,0,0,0
101330,73,43,4,0,0,15
101331,88,42,16,0,0,5
101332,87,75,20,0,0,10
101333,44,27,0,0,0,0
101334,72,88,54,0,0,9
101336,27,4,11,0,0,2
101337,78,54,16,0,0,2
101338,190,94,35,0,0,1
101339,60,46,12,0,0,0
101340,31,11,0,0,0,0
101343,44,13,0,0,0,1
101345,488,57,65,0,0,0
101347,97,77,0,0,0,0
101349,24,7,2,0,0,1
101350,60,41,0,0,0,0
101351,82,79,1,0,0,0
101355,57,28,0,0,0,0
101356,257,194,6,0,0,2
101358,31,23,1,0,0,0
101359,66,24,0,0,5,1
101360,113,56,17,0,0,91
101361,174,74,5,0,0,3
101362,27,11,2,0,0,0
101363,36,19,0,0,0,1
101367,191,83,34,0,0,2
101368,9,4,1,0,0,0
101370,104,63,10,0,0,7
101371,62,48,14,0,0,2
101373,31,11,0,0,0,0
101377,7,10,6,0,2,6
101378,164,60,0,0,0,0
101379,79,32,0,0,0,10
101380,179,118,21,0,0,2
101381,39,24,0,0,0,0
101382,193,131,37,0,0,2
101383,297,108,6,0,0,5
101384,40,18,2,0,6,2
101385,59,27,14,0,7,7
101387,31,13,0,0,0,0
101388,20,9,0,0,0,1
101389,185,46,24,0,0,1
101390,62,36,4,0,0,2
101391,79,40,13,0,0,2
101393,75,55,5,0,0,2
101396,30,11,6,0,0,0
101397,21,6,1,0,0,2
101399,14,15,2,0,0,0
101400,366,188,67,0,0,7
101403,55,43,14,0,0,3
101404,133,131,90,0,0,9
101405,84,65,14,0,0,2
101407,14,7,0,0,0,0
101408,1019,417,21,0,0,205
101411,50,29,0,0,0,1
101413,90,58,5,0,0,4
101414,60,22,2,0,0,0
101415,46,8,20,0,0,13
101416,71,27,8,0,0,5
101417,140,73,14,0,0,4
101418,73,53,5,0,0,2
101419,76,49,4,0,0,4
101421,82,26,0,0,4,3
101422,193,91,28,0,0,14
101424,47,27,0,0,0,0
101426,32,13,2,0,6,2
101427,36,33,4,0,0,2
101428,40,18,2,0,6,2
101429,135,81,23,0,0,10
101430,13,6,8,0,0,0
101431,31,11,0,0,0,0
101433,130,78,5,0,0,9
101434,2,2,0,0,0,0
101435,8,3,0,0,0,5
101437,32,13,2,0,6,2
101438,115,41,0,0,0,0
101439,62,37,4,0,0,2
101440,79,40,13,0,0,2
101441,6,6,6,0,0,2
101443,62,36,4,0,0,2
101444,26,12,0,0,0,0
101445,44,30,2,0,0,8
101446,615,287,137,0,0,11
101447,89,46,0,0,0,5
101450,91,61,5,0,0,4
101451,50,29,0,0,0,1
101452,116,71,49,0,0,5
101453,1,3,0,0,0,2
101454,42,15,0,0,0,1
101455,49,36,16,0,0,7
101456,62,36,4,0,0,2
101457,122,53,12,0,0,0
101458,26,12,0,0,0,1
10146,23,12,0,0,0,0
101460,9,11,8,0,0,0
101461,129,55,14,0,0,0
101462,243,80,34,0,0,3
101464,107,78,16,0,0,2
101465,232,163,30,0,0,16
101466,95,54,0,0,0,0
101467,259,139,53,0,0,60
101468,129,77,7,0,0,6
101469,177,96,10,0,0,3
101471,48,19,3,0,0,0
101472,68,41,4,0,0,2
101473,51,26,1,0,0,1
101474,117,44,12,0,0,2
101475,53,11,0,0,0,0
101476,63,68,35,0,0,3
101477,622,186,48,0,0,23
101480,73,13,1,0,0,2
101481,54,26,0,0,0,0
101482,41,17,2,0,0,1
101483,135,61,19,0,0,0
101484,23,10,10,0,0,5
101485,327,217,61,0,0,36
101486,58,19,2,0,0,2
101487,132,128,38,0,0,3
101488,190,118,26,0,0,2
101489,83,54,5,0,0,2
101490,122,68,5,0,0,7
101492,90,56,5,0,0,4
101493,5,3,0,0,0,0
101494,192,106,10,0,0,3
101496,18,10,0,0,0,0
101497,104,63,10,0,0,3
101498,91,61,5,0,0,4
101499,53,17,0,0,0,38
101500,104,63,10,0,0,3
101503,177,55,3,0,0,2
101504,68,41,7,0,0,0
101505,33,29,0,0,0,0
101507,218,98,49,0,0,5
101508,88,53,0,0,0,0
101510,62,33,0,0,0,0
101512,120,31,0,0,0,0
101513,31,11,0,0,0,0
101514,72,53,16,0,0,2
101515,104,63,10,0,0,3
101516,68,47,13,0,0,0
101517,83,54,5,0,0,2
101518,177,62,56,0,0,11
101519,39,24,0,0,0,0
101521,87,36,0,0,0,3
101522,119,122,49,0,0,1
101524,53,11,0,0,0,0
101526,103,73,3,0,0,2
101527,207,121,18,0,0,9
101528,89,55,5,0,0,4
101529,92,43,4,0,0,12
101531,52,23,12,0,0,7
101533,269,132,39,0,0,56
101534,40,18,2,0,6,2
101535,106,45,7,0,0,12
101536,52,38,3,0,0,3
101537,58,19,2,0,0,2
101538,68,19,0,0,0,1
101539,63,23,20,0,0,0
101542,78,54,16,0,0,2
101543,1258,509,22,0,0,234
101545,174,74,5,0,0,3
101547,58,34,0,0,0,0
10155,159,56,0,0,7,4
101550,60,46,0,0,0,0
101551,81,58,14,0,0,1
101552,85,64,5,0,0,2
101553,58,34,0,0,0,0
101554,6,1,0,0,0,1
101555,136,88,37,0,0,0
101556,75,44,4,0,0,2
101557,11,12,6,0,4,6
101558,69,35,5,0,0,3
101559,3,14,6,0,6,6
101560,74,31,3,0,6,10
101561,78,44,4,0,0,2
101562,29,11,7,0,0,3
101563,229,162,30,0,0,16
101564,50,5,4,0,0,16
101565,179,84,1,0,0,0
101566,1192,503,23,0,0,221
101567,38,19,17,0,0,3
101568,62,46,14,0,0,2
101569,271,202,0,0,0,0
101571,73,31,0,0,0,0
101572,30,4,0,0,0,0
101573,165,55,6,0,0,0
101574,35,13,11,0,0,0
101575,7,4,3,0,0,0
101577,124,54,0,0,0,0
101578,67,53,12,0,0,0
101579,6,8,0,0,0,0
101580,55,30,13,0,0,3
101581,31,9,10,0,0,0
101582,22,15,7,0,0,3
101583,50,29,0,0,0,1
101584,103,24,0,0,0,1
101586,81,52,5,0,0,4
101588,168,41,22,0,0,1
101589,58,36,24,0,0,4
101592,31,11,0,0,0,0
101594,68,47,13,0,0,0
101595,98,14,5,0,0,0
101596,64,30,4,0,0,5
101598,314,159,5,0,0,3
101599,59,31,4,0,0,9
101600,37,22,4,0,0,3
101601,166,128,23,0,0,1
101602,185,46,24,0,0,1
101603,57,57,15,0,0,5
101604,316,94,0,0,0,1
101606,102,36,10,0,0,22
101608,146,80,1,0,0,0
101610,334,161,24,0,0,7
101612,18,12,0,0,0,0
101613,168,68,16,0,0,16
101616,122,68,5,0,0,7
101617,40,18,2,0,6,2
101618,174,74,5,0,0,3
101619,6,9,0,0,0,1
101621,33,20,0,0,5,0
101622,162,36,5,0,0,0
101623,1113,476,23,0,0,218
101626,186,121,37,0,0,2
101627,102,60,10,0,0,2
101628,365,107,18,0,0,4
101629,615,287,137,0,0,11
101630,80,56,4,0,0,6
101631,26,24,13,0,0,2
101634,103,29,2,0,0,2
101635,159,56,1,0,0,4
101636,90,64,4,0,0,5
101638,89,35,24,0,0,1
101639,59,23,0,0,0,64
101640,113,80,16,0,0,2
101642,58,41,14,0,0,3
101643,83,63,20,0,0,10
101644,79,40,13,0,0,2
101646,255,88,3,0,0,2
101647,179,128,5,1,0,0
101648,31,11,0,0,0,0
101649,72,58,5,0,0,5
101650,31,19,3,0,5,0
101651,107,79,16,0,0,2
101652,45,35,2,0,0,8
101654,41,18,2,0,0,0
101655,68,48,2,0,0,0
101656,70,55,15,0,0,5
101657,65,57,14,0,0,2
101658,118,47,10,0,0,0
101659,147,124,72,0,0,6
101660,17,8,0,0,4,0
101661,224,70,15,0,0,0
101663,37,7,0,0,1,0
101664,72,31,3,0,0,0
101665,103,41,4,0,0,3
101666,220,79,0,0,0,9
101667,27,5,11,0,0,3
101668,58,43,14,0,0,2
101669,88,22,17,0,0,3
101670,89,59,20,0,0,1
101671,115,71,5,0,0,2
101673,45,10,0,0,0,1
101675,68,19,0,0,0,1
101676,59,38,0,0,0,1
101677,48,12,1,0,0,1
101678,64,14,3,0,4,0
101679,257,166,21,0,0,2
101680,31,20,0,0,5,0
101682,35,6,11,0,0,4
101683,88,55,5,0,0,4
101684,65,48,5,0,0,3
101685,48,38,3,0,0,0
101687,65,25,45,0,0,0
101688,102,60,10,0,0,2
101689,217,69,1,0,0,0
101690,149,52,0,0,6,1
101691,125,68,22,0,0,2
101692,176,99,25,0,0,54
101693,99,70,5,0,0,2
101695,40,18,2,0,0,2
101696,76,52,3,0,5,0
101697,143,97,26,0,0,1
101701,58,60,60,0,0,6
101702,75,44,4,0,0,2
101703,46,20,0,0,0,0
101704,148,70,9,0,0,1
101705,82,83,63,0,0,12
101706,51,26,1,0,0,1
101707,103,29,2,0,0,2
101708,18,1,2,0,0,6
101709,134,38,7,0,0,2
101710,1209,507,25,0,0,226
101711,41,15,1,0,0,0
101714,2,4,6,0,0,1
101715,138,37,0,0,0,1
101717,117,71,5,0,0,5
101719,40,18,2,0,6,2
101721,537,145,4,0,0,1
101722,778,88,33,0,0,4
101723,10,6,0,0,0,7
101724,53,30,0,0,0,0
101727,62,46,14,0,0,2
101728,392,159,101,0,0,6
101729,89,55,5,0,0,4
101730,40,17,2,0,6,2
101731,113,80,16,0,0,2
101732,128,91,44,0,0,12
101733,98,71,26,0,0,6
101734,40,18,2,0,0,2
101735,7,9,0,0,0,0
101736,21,10,10,0,0,3
101739,43,44,24,0,0,6
101740,18,12,0,0,0,0
101741,93,60,5,0,0,4
101742,296,61,42,0,0,4
101744,50,10,0,0,0,1
101745,53,32,2,0,0,0
101746,51,23,4,0,0,7
101747,56,20,2,0,0,0
101749,53,9,0,0,0,2
101750,193,85,12,0,0,8
101753,68,19,0,0,0,1
101754,103,29,2,0,0,2
101755,81,27,16,0,0,5
101756,77,56,3,0,0,11
101757,91,18,3,0,8,1
101760,199,48,13,0,0,4
101761,66,46,1,0,0,0
101762,31,19,3,0,5,0
101764,112,76,3,0,0,2
101765,227,122,25,0,0,6
101766,111,102,61,0,0,11
101767,67,73,3,0,0,2
101768,51,26,1,0,0,1
101769,30,13,0,0,3,0
101770,278,196,2,0,0,0
101771,63,43,1,0,0,1
101773,77,48,12,0,0,0
101774,217,51,13,0,0,0
101775,38,27,1,0,0,0
101776,68,47,13,0,0,0
101777,73,57,12,0,0,0
101779,140,86,14,0,0,2
101780,191,83,34,0,0,2
101781,14,10,0,0,0,1
101782,49,33,1,0,0,0
101783,20,19,3,0,5,0
101785,144,96,28,0,0,12
101786,31,33,24,0,0,4
101787,40,18,2,0,6,2
101788,267,53,23,0,0,3
101790,13,8,0,0,0,1
101791,216,93,43,0,0,11
101792,261,156,33,0,0,11
101793,71,42,4,0,0,0
101794,5,4,0,0,1,2
101795,177,117,6,0,0,2
101796,77,25,24,0,0,2
101797,73,53,5,0,0,2
101799,252,93,3,0,0,2
101800,65,51,16,0,0,4
101801,37,7,0,0,1,0
101802,67,35,0,0,0,0
101803,33,7,21,0,0,6
101804,1258,509,22,0,0,234
101805,6,3,0,0,0,0
101806,1205,452,47,0,0,152
101808,64,14,0,0,0,2
101809,40,18,2,0,6,2
101810,109,104,72,0,0,8
101811,271,201,0,0,0,0
101813,153,97,18,0,0,3
101816,40,18,2,0,0,2
101817,39,24,0,0,0,0
101818,105,80,23,0,0,6
101820,59,32,0,0,0,0
101821,992,408,19,0,0,200
101822,23,25,1,0,0,0
101823,67,35,0,0,0,0
101824,13,13,24,0,0,0
101825,220,122,36,0,0,2
101826,355,45,41,0,0,0
101827,226,126,18,0,0,9
101828,1268,514,25,0,0,230
101829,68,47,13,0,0,0
101830,79,51,0,0,10,0
101832,63,23,20,0,0,0
101833,47,35,1,0,0,0
101834,36,22,1,0,0,0
101835,150,77,5,0,0,5
101837,122,68,20,0,0,0
101838,63,40,14,0,0,0
101839,466,184,7,0,0,0
101840,70,33,0,0,0,3
101842,25,11,0,0,0,2
101843,55,41,12,0,0,0
101844,53,36,1,0,0,1
101845,179,79,5,0,0,5
101846,95,56,15,0,0,2
101847,117,61,5,0,0,4
101848,46,28,15,0,0,5
101849,140,69,0,0,0,0
10185,9,4,11,0,0,1
101850,15,10,0,0,0,2
101851,60,46,14,0,0,0
101852,69,30,0,0,6,0
101853,68,19,0,0,0,1
101854,26,1,2,0,0,8
101855,76,36,0,0,0,0
101856,120,14,8,0,0,0
101857,62,46,14,0,0,2
101858,34,9,2,0,0,1
101859,73,31,0,0,0,0
101860,78,54,16,0,0,2
101861,53,23,20,0,0,0
101862,48,43,5,0,0,2
101864,40,18,2,0,6,2
101865,0,2,3,0,1,3
101866,56,41,12,0,0,0
101867,40,18,2,0,6,2
101868,59,46,12,0,0,0
101869,39,24,0,0,0,0
101871,149,79,14,0,0,2
101872,62,46,14,0,0,2
101876,75,44,4,0,0,2
101878,109,97,12,0,0,0
101879,7,10,6,0,2,6
101880,121,64,37,0,0,5
101881,314,98,12,0,0,4
101883,104,63,10,0,0,3
101885,247,82,6,0,0,0
101886,104,39,9,0,0,19
101888,41,18,2,0,0,0
101889,69,47,14,0,0,0
101892,61,22,0,0,0,0
101894,29,11,7,0,0,3
101895,167,51,22,0,0,3
101898,56,20,0,0,4,0
101899,90,82,39,0,0,3
101900,92,51,0,0,0,0
101902,30,14,0,0,0,1
101903,167,113,28,0,0,12
101904,30,27,1,0,0,0
101905,81,78,3,0,0,3
101906,83,54,5,0,0,2
101907,55,22,20,0,0,1
101909,29,11,7,0,0,3
101910,192,45,15,0,0,3
101911,103,58,3,0,0,5
101913,170,99,10,0,0,8
101914,74,39,48,0,0,0
101915,57,18,0,0,0,4
101916,52,37,28,0,0,3
101917,66,49,3,0,5,0
101918,59,69,35,0,0,3
101921,62,39,16,0,0,2
101922,35,13,0,0,0,0
101923,59,48,12,0,0,0
101925,95,60,16,0,0,6
101926,52,23,12,0,0,7
101927,47,14,2,0,2,1
101928,29,11,7,0,0,3
101929,113,80,16,0,0,2
101930,103,24,0,0,0,1
101933,252,187,149,0,0,23
101935,86,45,2,0,0,0
101936,87,52,0,0,10,0
101937,113,61,20,0,0,2
101938,50,33,3,0,0,2
101940,98,70,26,0,0,6
101942,7,10,6,0,2,6
101943,96,33,0,0,0,0
101944,174,74,5,0,0,3
101945,91,44,3,0,0,2
101946,226,141,8,0,0,1
101947,17,7,0,0,0,0
101948,89,31,11,0,0,6
101949,84,65,14,0,0,2
101950,58,19,2,0,0,2
101951,1409,531,44,0,0,161
101952,56,22,0,0,0,1
101954,58,19,2,0,0,2
101956,204,101,5,0,0,13
101957,153,92,80,0,0,10
101958,126,113,27,0,0,8
101960,40,18,2,0,6,2
101961,166,123,28,0,0,8
101962,115,102,5,0,0,3
101965,122,67,5,0,0,3
101966,52,20,0,0,6,0
101967,7,10,6,0,2,6
101969,35,10,0,0,0,0
101970,70,19,11,0,0,3
101971,39,24,0,0,0,0
101973,81,52,5,0,0,4
101974,53,41,1,0,0,0
101975,223,90,7,0,0,2
101976,84,86,29,0,0,0
101977,76,55,34,0,0,6
101978,55,33,4,0,0,3
101979,72,55,34,0,0,10
10198,21,16,0,0,0,0
101980,223,143,37,0,0,2
101981,31,11,0,0,0,0
101982,49,35,1,0,0,0
101983,76,44,61,0,0,2
101984,170,133,137,0,0,19
101985,21,13,0,0,0,0
101986,59,44,14,0,0,2
101987,93,14,0,0,0,0
101988,16,4,1,0,0,0
101989,138,101,65,0,0,11
101993,195,68,4,0,0,2
101994,66,49,3,0,5,0
101995,248,192,54,0,0,3
101996,99,47,2,0,0,3
101997,42,18,2,0,0,2
101998,209,76,4,0,0,2
101999,83,28,4,0,0,6
102000,51,26,1,0,0,1
102001,104,39,9,0,0,19
102002,564,397,43,0,0,7
102003,98,32,3,0,0,1
102004,40,18,2,0,6,2
102005,36,28,1,0,0,0
102006,110,51,19,0,0,8
102007,194,109,70,0,0,6
102008,253,85,20,0,0,0
102009,92,40,4,0,0,11
102010,22,5,0,0,0,1
102011,74,35,0,0,0,3
102014,222,344,79,0,0,1
102015,104,63,10,0,0,7
102016,110,72,4,0,0,4
102018,79,27,0,0,0,10
102019,189,125,35,0,0,0
102020,78,58,14,0,0,3
102021,190,41,1,0,0,5
102022,20,19,3,0,5,0
102023,22,8,0,0,0,5
102024,49,31,1,0,0,2
102026,46,31,0,0,0,1
102027,62,46,14,0,0,2
102028,31,11,0,0,0,0
102030,121,76,14,0,0,11
102031,183,108,10,0,0,8
102033,41,24,0,0,0,1
102034,74,55,3,0,0,5
102036,125,68,22,0,0,2
102037,50,30,0,0,0,0
102038,121,43,0,0,0,2
102039,20,19,3,0,5,0
102041,98,50,19,0,0,2
102042,104,63,10,0,0,3
102043,111,40,0,0,0,0
102044,107,63,35,0,0,6
102045,107,56,19,0,0,2
102048,188,118,6,0,0,11
102049,76,28,0,0,0,0
102051,40,18,2,0,0,2
102052,16,7,0,0,0,0
102053,56,35,1,0,0,1
102054,78,44,4,0,0,2
102055,193,124,37,0,0,2
102056,50,38,1,0,0,0
102058,62,46,14,0,0,2
102059,59,36,1,0,0,1
102060,157,84,0,0,0,0
102061,87,52,0,0,10,0
102062,14,6,6,0,0,4
102063,7,5,0,0,0,0
102064,35,29,0,0,0,2
102065,27,10,4,0,0,3
102066,136,23,24,0,0,0
102068,62,36,4,0,0,2
102069,87,24,12,0,0,3
102070,138,40,15,0,0,1
102071,39,24,0,0,0,0
102072,48,19,3,0,0,0
102073,140,99,21,0,0,7
102074,55,32,4,0,0,0
102075,61,71,3,0,0,3
102076,7,9,0,0,0,0
102077,46,19,2,0,6,2
102078,152,50,1,0,0,1
102080,31,11,0,0,0,0
102083,23,11,7,0,0,1
102084,14,17,5,0,0,0
102085,97,58,13,0,0,1
102086,116,40,0,0,0,0
102089,731,390,198,0,0,17
102091,15,12,14,0,0,2
102092,219,66,38,0,0,5
102093,51,26,1,0,0,1
102094,30,23,6,0,8,0
102095,118,54,0,0,0,0
102096,120,59,52,0,0,9
102097,113,80,16,0,0,2
102098,64,39,3,0,0,0
102099,49,32,1,0,0,2
102100,62,46,14,0,0,2
102101,94,49,13,0,0,10
102102,35,29,0,0,0,0
102103,31,11,0,0,0,0
102105,559,156,39,0,0,3
102106,82,79,1,0,0,0
102107,563,395,43,0,0,7
102108,217,124,6,0,0,2
102109,102,60,10,0,0,2
102110,107,71,14,0,0,0
102112,24,9,0,0,2,1
102113,130,66,11,0,0,0
102114,161,33,5,0,0,0
102115,184,93,29,0,0,2
102116,62,36,4,0,0,2
102117,7,3,0,0,0,2
102119,149,203,52,0,0,1
10212,9,6,0,0,0,0
102120,121,76,14,0,0,11
102121,21,13,0,0,0,0
102122,119,43,0,0,0,2
102123,116,30,0,0,0,4
102124,130,84,6,0,0,2
102125,59,46,12,0,0,0
102126,220,127,58,0,0,6
102127,72,53,16,0,0,2
102128,183,63,0,0,0,0
102129,232,189,30,0,0,4
102130,348,155,44,0,0,12
102131,87,40,4,0,0,11
102132,187,92,35,0,0,1
102133,1253,512,25,0,0,230
102134,86,22,17,0,0,3
102135,122,49,0,0,0,2
102136,53,11,0,0,0,0
102138,68,40,21,0,0,0
102139,83,54,5,0,0,2
102141,53,11,0,0,0,0
102142,44,18,2,0,6,1
102143,92,56,28,0,0,2
102144,139,87,39,0,0,5
102145,58,19,2,0,0,2
102147,121,28,0,0,0,0
102149,150,77,5,0,0,5
102151,39,18,0,0,0,0
102152,20,19,3,0,5,0
102154,62,40,1,0,0,2
102155,143,73,5,0,0,4
102156,64,43,45,0,0,6
102157,248,152,70,0,0,28
102158,64,41,62,0,0,0
102159,72,53,16,0,0,2
102160,62,46,14,0,0,2
102162,44,22,0,0,0,0
102163,113,61,5,0,0,2
102168,466,184,7,0,0,0
102169,47,35,1,0,0,0
102170,93,37,0,0,0,0
102171,69,45,0,0,0,0
102173,534,272,123,0,0,9
102174,107,61,6,0,0,11
102177,8,12,1,0,0,0
102178,67,73,3,0,0,2
102179,132,78,18,0,0,8
102180,157,67,16,0,0,16
102181,88,55,5,0,0,4
102182,52,23,12,0,0,7
102183,76,41,4,0,0,5
102184,140,67,5,0,0,4
102185,62,40,8,0,0,2
102187,183,91,0,0,0,1
102188,47,18,0,0,6,2
102189,139,37,0,0,0,1
102190,94,55,6,0,0,0
102191,322,158,59,0,0,5
102192,229,92,0,0,0,0
102193,7,10,6,0,2,6
102194,269,132,39,0,0,56
102195,153,53,1,0,0,4
102197,125,56,18,0,1,3
102198,28,18,1,0,0,0
102199,84,62,14,0,0,3
10220,6,5,0,0,1,0
102200,84,65,14,0,0,2
102201,81,20,17,0,0,3
102202,536,122,7,0,0,1
102204,179,34,5,0,0,5
102205,285,152,32,0,0,35
102206,124,56,0,0,12,4
102208,84,65,14,0,0,2
102209,55,33,4,0,0,3
102210,61,40,1,0,0,0
102211,200,48,2,0,0,5
102212,115,81,16,0,0,2
102216,57,40,5,0,0,2
102218,129,64,0,0,0,0
102219,8,3,2,0,0,1
10222,17,12,5,0,0,0
102221,209,129,7,0,0,14
102225,622,163,47,0,0,23
102226,39,12,6,0,0,0
102227,331,129,29,0,0,1
102228,244,193,30,0,0,5
102229,60,19,2,0,0,2
102232,18,12,0,0,0,0
102233,68,41,4,0,0,2
102235,79,40,13,0,0,2
102236,260,140,32,0,0,17
102238,53,33,15,0,0,4
102239,51,20,4,0,0,8
102240,29,4,0,0,0,0
102242,113,58,5,0,0,3
102243,142,72,1,0,0,0
102244,17,25,11,0,0,2
102245,46,33,3,0,0,2
102246,56,45,3,0,0,2
102248,1265,514,25,0,0,230
10225,63,14,0,0,5,0
102251,119,95,14,0,0,0
102252,54,26,0,0,0,0
102253,977,445,21,0,0,210
102256,7,10,6,0,2,6
102257,277,107,5,0,0,3
102258,95,54,0,0,0,0
102260,202,94,102,0,0,22
102261,57,34,1,0,0,0
102262,99,49,2,0,0,0
102263,39,24,0,0,0,0
102264,209,535,73,0,0,9
102266,72,37,0,0,0,0
102267,56,27,3,0,0,0
102268,44,27,0,0,0,0
102269,41,18,2,0,0,0
102270,57,40,13,0,0,1
102271,125,68,22,0,0,2
102272,80,25,10,0,0,14
102273,31,16,8,0,0,6
102274,2,1,0,0,0,1
102276,127,79,96,0,0,4
102278,106,52,12,0,0,1
102279,103,29,2,0,0,2
102280,174,74,5,0,0,3
102281,0,2,3,0,1,3
102282,50,29,0,0,0,1
102283,41,22,5,0,0,1
102284,31,11,0,0,0,0
102285,40,30,0,0,0,2
102286,78,28,1,0,0,7
102287,107,66,14,0,0,7
102288,62,46,14,0,0,2
102289,68,41,4,0,0,2
102290,90,56,5,0,0,4
102291,92,86,19,0,0,1
102292,90,76,24,0,0,6
102293,0,2,3,0,1,3
102295,48,36,1,0,0,0
102298,151,77,6,0,0,2
102299,130,77,18,0,0,8
102301,1,1,3,0,0,1
102302,30,55,49,0,0,3
102303,125,68,22,0,0,2
102304,153,53,1,0,0,4
102305,31,11,0,0,0,0
102306,73,36,4,0,0,5
102307,420,97,10,0,0,3
102309,58,44,12,0,0,2
102310,88,42,16,0,0,5
102311,77,61,0,0,0,2
102313,173,109,12,2,0,0
102314,109,97,12,0,0,0
102316,48,12,1,0,0,1
102317,177,110,12,0,0,3
102318,51,46,4,0,0,3
102319,64,37,26,0,0,7
102320,245,62,1,0,0,3
102322,81,52,5,0,0,4
102323,1019,417,21,0,0,205
102329,57,41,14,0,0,2
102332,466,184,7,0,0,0
102334,1265,514,25,0,0,230
102335,35,28,0,0,0,3
102337,40,23,1,0,0,0
