ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,Error_Label
111580,0.9844,1.6685,-1.7828,-0.1911,-0.6228,-0.391,-0.7597,-0.5298,0.3734,-0.3846,0.7188,-0.5613,-0.8042,-1.0266,-1.0212,-1.9185,0.2344,0.698,2.4116,0.6348,2.9757,-1.7575,-0.586,1.0632,-0.4927,-0.0439,0.5634,-0.3426,-0.364,-2.0973,0.1143,1.2891,-0.1791,1.4688,1.2033,1.2488,-1.0325,-2.8362,0.8795,1.9338,-1.5107,-0.9193,1.7398,-0.3431,0.5239,-0.5578,-0.6459,-1.2684,1.0408,-0.3108,1.0473,-1.0563,0.8711,0.5642,0.4708,-0.6508,0.1924,-1.637,0.5208,-1.3521,0.8231,-1.448,-0.7034,-0.9247,-1.1,0.3734,-1.1122,-0.922,0.4321,-0.1627,-0.2516,0.3567,-1.0977,0.4103,-0.4866,0.2581,0.3962,0.7293,0.896,0.4472,-1.5447,-1.4408,-1.9029,1.4327,1.7866,-2.1123,-0.9642,3.1659,-0.2575,0.034,-1.5873,0.3019,-2.1492,-1.9092,-0.4756,0.3545,0.1053,-0.9618,-0.4607,-0.4763,000000000000010000
111581,0.1864,0.45542,1.6331,1.7581,1.1611,-0.13299,0.04445,-0.64683,-0.9784299999999999,0.27981999999999996,1.8144,-0.34254,-0.46331999999999995,-0.2893,0.75598,2.0074,-2.0282,-0.1969,1.7193,-0.77833,-0.44965,-0.61853,-0.67748,0.6684399999999999,0.9450200000000001,-0.1646,0.81379,0.82789,0.06360299999999999,-0.078312,1.1687,0.64681,-1.4336,0.25101999999999997,-0.23655,1.2118,0.25994,1.2176,1.3597,-1.947,1.7934,1.9369,0.42361000000000004,1.5931,-0.486,3.0548,1.2536,-0.10449000000000001,-1.4562,1.0948,-1.8687,-0.43773,-1.1388,0.69806,-0.13193,-2.2318,0.33123,-0.37925,-0.48836999999999997,-0.71282,1.0856,-2.3757,1.4333,-0.15404,0.37337,0.43814,0.46011,0.36776,-0.7678699999999999,-0.8177,0.50175,-0.47827,-0.70491,2.0181,1.9959,-1.6612,-1.1175,1.3815,-0.7015,1.2308,0.64048,-2.0428,-0.9929600000000001,-0.0016657,0.03481,0.61837,0.72623,1.33,-2.1936,1.4563,-1.82,-2.1683,0.19255999999999998,-0.54377,-0.052723,-1.1388,-1.1735,1.3601,0.51967,0.4652,000001000010010000
111582,0.5305,-1.0088,-0.6727,0.7975,1.213,-2.08,-1.3256,0.3668,-1.2066,0.3797,0.4379,-0.3396,-1.4691,0.5089,-0.1764,-1.5603,-1.1955,-2.2284,-0.7402,0.7879,-0.2407,-0.9193,-0.1286,0.2032,0.8514,-0.4533,2.0549,0.2808,-0.6863,-0.1116,0.6605,-0.0625,0.354,1.6454,-1.0535,-0.5483,-1.5162,1.0807,0.3727,0.0239,-0.853,-0.1668,-0.1712,-0.7524,1.4757,1.366,-0.9074,1.0596,-0.0152,0.8491,0.0738,-1.5266,0.6675,1.0424,-0.7523,-0.3404,-0.0284,-0.8701,0.9912,0.6696,-0.833,1.3512,-0.3251,-0.4452,-0.662,0.1941,1.7992,-0.7475,-2.3351,1.3265,-1.9969,-0.7748,0.7331,-0.3689,-0.1334,0.1825,0.9916,1.3898,0.1031,-0.9528,-0.4996,0.2644,0.5395,1.0902,0.4459,0.4362,1.4175,2.5759,0.8378,-1.6941,0.9375,-1.3902,0.5674,-0.0835,-0.8623,1.8362,-1.6921,0.9676,-1.6628,1.4119,000000001000000000
111583,-0.8581,-0.7536,1.8752,-2.131,-1.3326,0.0297,-0.4037,0.9236,-2.0003,-1.5461,-0.0444,-0.2582,0.2059,-1.543,1.7222,1.949,0.7451,-1.4922,-0.9961,-0.5629,1.172,0.9887,-0.0369,0.8947,-0.2233,-0.9769,1.1893,-0.3969,-0.8724,0.7022,0.4293,-0.834,-0.9565,0.6508,-1.4616,-2.6071,1.6754,-0.2816,0.3311,0.0177,-0.6264,-1.3261,-0.722,0.1353,-0.1403,-1.3208,-0.7705,0.2246,0.1758,1.8785,0.3652,-1.1851,-1.4187,0.1015,1.511,-1.1686,1.4489,0.7671,-0.2195,-0.4144,0.7537,0.7729,-1.1638,0.9893,0.1033,0.4002,0.3596,-1.4794,0.8202,0.3494,0.2857,-0.0661,-0.7092,0.6043,0.7032,-1.2935,-0.5661,0.3544,0.462,-1.8525,-0.1425,0.5427,0.8427,0.104,-0.2981,2.4463,1.051,-0.3465,1.9678,0.7726,0.4782,1.0348,0.7067,-1.0784,0.4978,1.2506,1.4634,0.9998,3.3488,0.1289,000000001011010000
111584,0.7053,-0.4288,0.5991,-1.5763,-0.4828,0.8897,0.1566,-0.9748,-0.4134,-0.1322,0.4759,-2.0333,-2.1563,0.925,1.0073,0.6618,0.9241,-0.5515,-0.4747,1.4757,-1.82,-0.4967,1.4362,-1.8859,-0.6198,1.0799,-1.6238,-1.5512,1.5635,1.1565,-0.2262,-1.1179,0.628,-1.2928,-1.4195,1.4334,-0.1325,-1.5332,0.4147,-2.0715,-2.7806,0.3116,0.756,0.8511,-1.1727,0.7091,0.8566,1.4504,0.5968,-2.6853,0.5459,-1.4773,0.8861,0.7371,2.1455,1.3464,-0.8076,1.032,-1.6729,0.8335,1.7977,-0.5994,-1.947,-0.3446,0.1139,0.4867,0.4295,-0.3381,-0.0067,0.3582,-0.9595,-0.4943,1.1033,-0.3608,-0.8988,0.1549,-1.1184,1.5429,-0.3059,0.4641,-0.5768,0.0952,-0.2195,1.7905,-0.3888,0.3173,-0.0971,2.1636,1.0112,0.322,-0.6948,0.2483,0.0627,-0.4079,-0.0838,0.357,-0.1024,-0.2744,0.8296,0.4405,000001000010010000
111586,-0.19993,-1.6727,-0.65155,-0.6458699999999999,-2.8991,-1.4866,0.73541,-0.12302,-0.1344,-2.1865,0.17628,-1.4062,-2.4414,0.19451,-0.25633,-2.4303,0.5384800000000001,0.7559600000000001,1.6671,0.36639,-0.57094,0.76912,-1.2249,-0.74505,-1.7163,0.55989,0.65072,-0.04002,0.9318700000000001,-0.54304,2.7367,-0.6673899999999999,1.4901,1.4966,-1.1814,-1.6375,-1.1457,0.22541,-0.507,-0.79342,1.3187,-0.94047,-0.43175,-2.1105,-1.6485,0.3495,-1.7448,1.1511,-1.4415,-2.0752,-0.59063,0.83809,-0.12428,0.96983,-1.4484,0.64131,0.9992700000000001,0.27878000000000003,-0.86582,-0.98272,0.70367,-1.4038,-1.2815,0.39165,-1.4544,-1.8913,-1.9009,8.145e-05,-0.51299,-1.4268,0.14633,-0.91919,-1.5287,-0.75671,0.30739,-2.0897,-0.010261,0.062948,-0.63268,-0.42877,-0.9347,0.30199000000000004,1.0113,-0.64868,-0.8355799999999999,-1.4678,-0.8788299999999999,-0.68391,-1.0214,-0.24388,0.9221299999999999,-1.569,0.9708600000000001,0.47723999999999994,2.8084,-1.0226,-2.0631,0.2735,0.34071,-0.074826,000000001010010000
111587,0.3466,-1.1304,-1.0428,2.1075,-2.3227,0.3074,0.1802,-0.5457,0.4841,-1.3091,-0.4939,0.1044,-0.6213,-0.1691,0.049,-0.2311,-0.1694,-0.6361,0.9797,-0.2613,1.9256,-0.9218,1.6319,0.1728,-1.1579,-0.7069,0.8189,0.3193,-0.924,-0.0901,1.4162,-1.6312,0.3678,-0.2295,0.2775,-0.1408,-1.1788,0.4788,-2.3604,-0.8464,0.4901,0.7138,-1.5991,0.355,-0.5165,1.1907,1.5595,0.2984,-1.1397,1.0238,-1.0136,0.4822,-0.4845,0.1925,0.7688,-1.4832,0.3432,-0.0493,-0.168,0.7783,-0.6526,0.7945,-0.8898,-0.1272,-0.9095,-0.0169,-2.0689,-0.0464,1.4777,-0.8633,1.9867,-0.416,-1.2088,-0.512,-2.2143,-0.6516,-0.6749,-1.445,-1.2633,0.0366,1.0138,-1.5886,0.703,-0.4794,-0.9141,1.0135,1.2177,3.4298,0.8603,1.2959,-1.7354,-0.6877,-0.4498,-0.8075,-0.8306,0.2089,-0.4496,0.4131,0.7239,0.8206,000001000000000000
111589,-0.007086199999999999,0.16529000000000002,-0.8618600000000001,-0.53984,0.22764,-0.53133,1.9534,1.2568,-2.0994,0.86031,-1.5922,0.72388,0.18919,0.52193,1.6641,1.6161,0.20843000000000003,0.30655,-0.082915,-0.60901,-1.175,2.1563,0.18592999999999998,1.0284,1.4781,2.0155,-0.97703,-1.1005,2.394,0.11239,0.41423999999999994,1.6939,-0.7285,1.186,-1.1321,0.53963,2.1722,0.42235,2.2557,0.6560699999999999,0.10128999999999999,-0.9048799999999999,0.96485,-0.18277000000000002,-0.013345,-0.05881,2.1005,0.74137,-1.4734,-0.15636,-0.76895,-0.5835,-1.1335,-0.49195,-1.1799,2.3908,-1.4047,-1.2365,-0.66201,-0.9713200000000001,-1.4783,2.2524,0.0012704,2.646,0.91586,-2.2952,1.0782,0.57857,-1.417,-1.6882,0.31506,-1.3778,-2.4821,-0.025095,-0.42483000000000004,-0.62353,-0.8787799999999999,-1.5192,1.9397,-0.059183000000000006,0.13185,-0.5297,0.45621000000000006,-1.0724,-0.13708,0.4691,-1.6636,-1.6485,0.039841,2.9459,-1.171,0.3635,-0.78295,0.11853,-1.229,-0.35885,0.18145999999999998,-0.54271,0.45658000000000004,0.51955,000000001000000000
111590,-1.7232,-0.7133,0.2325,-2.0287,-1.3985,-2.1264,-0.6997,-0.8211,0.975,-0.8362,2.7367,0.2812,-0.5042,-0.8283,-2.4606,0.0121,1.673,-1.8665,-1.3844,-0.5258,1.8844,-0.2806,1.7233,0.7457,-1.1923,0.3838,0.2331,-0.9564,-1.4371,-1.1598,-2.108,-2.3774,1.1864,1.0462,-1.3658,-0.9668,1.7499,0.6223,0.8289,0.7934,2.34,2.4471,0.7371,-1.7656,-1.5581,-1.1332,-1.4185,0.7205,-0.5438,-0.3839,-1.82,-0.1182,0.6488,-0.4543,-2.0921,0.309,0.8354,-0.5223,0.5971,0.2403,-0.2533,-0.3776,0.4529,0.1841,-0.4806,0.0876,-0.2531,0.3777,0.8473,-1.0547,-1.6676,0.7727,0.4911,0.5899,0.694,0.8874,-0.7878,-0.6968,0.6449,-0.8043,-0.5792,0.2476,0.1248,-2.0857,-0.5051,1.1292,1.5232,0.8378,0.0136,-0.9582,-1.3473,0.6235,1.5545,-0.6092,-1.354,-1.5991,-0.9961,0.7457,-1.2428,-1.0105,000001000010010000
111591,0.7184,-0.5799,1.3476,0.937,1.2122,-0.8886,0.5816,0.5765,-0.3122,0.0207,-1.3623,-0.099,-1.6452,-0.5097,-0.4709,-0.8864,0.2866,-1.1284,0.0183,-1.6239,-0.5914,0.8004,0.02,0.9149,-1.5661,0.7074,-0.7124,0.2881,-2.0033,-1.0362,-1.9951,-1.4616,0.7264,-0.6568,-0.8298,-0.7684,-0.1697,0.6978,-1.4389,0.7414,-0.0552,0.6978,-0.7605,-1.3308,1.2999,-0.8097,1.0952,1.0158,-1.5338,-0.1107,0.2325,-1.7965,0.9212,1.9728,0.169,0.5132,-1.5932,1.4607,-0.6048,-1.5188,1.4096,1.8525,-0.9052,-0.1373,-1.3638,0.6347,-0.6635,-1.7526,-0.148,0.4613,0.6118,-1.131,1.4138,0.388,-1.7648,1.3481,1.0681,1.1335,0.3244,1.2076,0.5839,0.8096,-1.0418,0.8081,-1.7478,0.0701,1.0367,0.8022,-0.3185,-0.4845,1.3615,0.5307,1.5492,-1.4511,0.2807,-0.7178,-0.5853,3.176,-0.4452,0.91,000001000010010000
111593,1.4463,0.02157,-1.5344,0.18592999999999998,0.013796000000000001,2.0302,-0.51856,-1.2992,-1.9243,-0.86787,-2.6366,-0.045862,-0.5863,0.48746000000000006,-2.2415,1.9531,-1.2514,1.065,0.33746,0.35764,-0.062383,-0.81324,-0.68255,1.0849,0.070393,1.5106,-2.1238,-0.068549,-0.89246,-1.2991,2.6627,0.51883,0.88265,0.9283899999999999,1.8887,-1.5227,-1.3618,1.3987,-0.00051188,0.6479199999999999,0.7995399999999999,0.50594,-1.655,-0.7690100000000001,-1.4622,-0.16175,-1.2521,-0.28371,0.74158,-1.5968,0.28121,0.57115,2.047,0.42901999999999996,-1.2304,-0.42177,-0.18634,-0.49943000000000004,0.0028930999999999996,0.5926100000000001,-3.3809,-0.40338,-1.4544,1.0298,0.74343,-0.09137,1.5853,-0.63935,-0.036313,-0.14953,1.5257,-0.50694,-0.34021,0.53719,-0.93042,-0.4488,1.5322,-0.12986,0.36522,0.48165,-0.7352,-1.3936,0.24585,-0.28544,-0.41463,0.012157,1.672,-0.6250899999999999,-2.4949,0.37972,-0.8345100000000001,1.0608,-2.5504,-0.27107,0.049073,-0.81897,-2.6882,1.0258,0.98805,-1.9745,010001000000000000
111594,0.2032,0.3913,0.6451,-1.6294,-1.0169,-1.3785,-1.2239,1.8699,-0.4581,-0.7971,-0.2675,-0.7133,-0.6416,-0.8188,1.5447,0.181,1.317,-0.7295,-2.0642,-0.2091,-0.8997,0.1368,0.7496,2.3483,-0.2195,1.0275,-0.136,-0.3461,0.0298,-0.3682,1.5591,-0.5825,0.0353,1.8628,1.1103,1.8675,1.4013,0.3944,2.6817,0.7688,-2.1581,0.3311,0.1915,-0.291,-0.618,-0.3593,0.5816,-0.8718,0.1368,1.8098,-1.0414,-0.083,-2.0719,-0.1808,0.7925,-0.0041,-0.4125,-0.7458,0.7371,-0.0532,-1.4734,-2.0487,-0.0803,0.204,1.8327,-0.5335,1.2234,0.892,0.3499,2.4116,-0.037,-1.192,0.9709,2.1455,3.4077,0.0329,1.4565,1.9959,-0.6105,-0.4481,-0.0911,0.7032,0.4488,-1.9263,0.2451,-2.4,-0.1163,-2.0195,-2.5548,1.7499,-0.9148,0.8342,1.949,-2.6629,1.1652,0.0578,0.1433,-1.0366,-0.2639,-1.1785,000001000010010000
111595,-0.5852,-2.4303,0.6577,0.2438,0.4878,-1.4802,0.978,-1.6478,1.7697,1.3121,0.2991,-0.4275,0.4711,-1.5275,0.3361,-3.3046,2.7367,-1.3369,-0.7762,-1.3924,-0.958,-0.6848,-0.0664,-0.4602,-1.5661,-1.0094,0.4483,1.0509,1.03,-0.7821,-1.3397,-0.9192,-0.3728,-1.0609,0.7715,-0.6251,1.8289,1.4978,0.159,-0.6775,0.1125,0.1966,0.6933,1.027,0.1353,-0.9311,2.5431,-0.364,-1.6829,-1.877,1.0828,-0.0985,-0.1624,1.1356,-0.5942,2.2308,-0.3792,-2.0028,-0.8387,-0.096,-0.3176,-0.9284,0.9658,0.1053,-3.5096,-0.3452,0.1012,-0.5952,0.3458,1.3104,0.1948,0.4181,1.4298,-0.4863,1.2626,0.5217,-2.045,-0.8477,0.6724,-0.4673,-0.7597,-1.5816,0.5742,-0.3118,-1.0983,0.3461,-1.4753,1.8732,2.5759,-1.0893,1.5699,-0.1783,-0.9731,1.3047,-0.2982,-0.2764,0.7856,-0.6483,-0.4999,0.4968,010000000000011000
111599,-0.5983,0.1864,1.0365,1.4283,-0.2863,1.5493,0.4097,0.2642,-1.4405,-1.1998,0.2792,-1.403,0.57,1.5495,0.9419,0.3194,2.238,-0.4271,1.2117,-0.7475,0.7053,1.6808,-0.5179,-1.2663,0.2969,-0.1564,-2.368,-0.0556,-1.1663,0.1457,-1.5265,-2.0285,-1.5192,-0.5501,0.4296,-0.1661,-0.1965,1.7917,-2.1715,-0.0625,-0.8245,0.018,0.9922,-0.4331,0.877,-1.3778,-1.1867,0.1311,2.1651,-1.4545,1.1823,-1.8074,-0.7034,-0.4794,-0.6251,1.9802,-1.1513,0.0708,-1.1482,0.374,0.8182,0.2855,1.1821,1.0533,-1.7154,-0.6372,-1.1971,0.4337,-0.0344,-1.1754,-0.5914,0.1852,0.248,0.9482,0.4342,-1.1831,-0.7314,-0.1163,1.8029,0.4284,0.9713,0.0827,-2.5437,-0.513,0.851,2.5759,1.0339,-0.6431,0.7812,-1.4616,-0.6619,1.1008,-0.968,-1.4871,-0.4752,-0.9014,-0.1945,0.2533,-1.1754,1.2762,010001000000011100
111600,-0.9021,0.5803,-1.2067,-0.633,0.7244,-0.3248,0.4089,0.5209,0.5197,-0.9577,1.0398,0.7599,-0.9793,-0.235,-0.4898,0.3962,0.3929,0.1748,-1.9785,-0.4335,-1.5763,-1.4324,1.7644,1.0241,-1.1892,0.2418,0.8592,0.2162,-0.9386,-2.0559,-1.0304,-2.2742,-0.9858,-1.4544,-0.7872,0.6663,0.3015,-0.1796,-0.1131,0.4364,-0.1171,-1.4412,1.6228,-1.5817,0.4669,0.2418,0.7227,0.9317,0.45,1.0746,0.0074,1.9161,-0.3077,0.421,-0.6984,0.3802,-1.8244,-1.6161,-1.4948,-0.8524,-0.1071,-0.4605,-0.5313,-0.5912,-1.5327,1.0383,1.4119,-2.8362,-0.0692,-0.8186,-0.733,-0.055,-0.7348,-0.0162,-0.7037,-0.0201,-0.3803,-1.3529,-1.058,-0.451,-1.6734,-0.7279,0.8675,0.0626,-0.2254,-1.3233,-0.4194,1.2797,-2.8398,-0.4794,2.3734,1.296,-0.7879,-0.4287,0.7841,0.1475,1.5512,-1.9773,1.6319,0.6278,000001000000000000
111601,0.3402,-0.3043,0.4312,2.9739,-1.1484,-1.4139,-1.5964,-1.1608,-0.2152,-0.6056,-1.0703,-1.2396,-0.2223,-0.291,1.2714,-1.2065,-0.2188,-0.7666,-0.5895,0.2196,-0.6509,-0.662,0.8172,-0.7975,0.2777,0.9068,0.6716,0.1415,-0.9668,-2.0994,-0.3995,0.0398,1.1218,-0.2152,-1.809,0.8622,-1.0171,0.1703,-1.4346,-0.4499,-0.0433,-0.9112,0.2466,-1.7376,-1.3629,0.3779,0.5339,-0.0609,-0.2071,-0.5585,-3.2507,-0.968,2.5759,-1.6323,0.361,-0.2566,-0.4936,-0.0624,-1.2507,-1.1179,0.0054,-0.6228,1.4838,-1.235,-1.8887,0.6759,-0.0793,0.5734,-0.1457,-0.8186,-0.4675,-0.4984,0.9404,-1.123,1.3614,0.7271,-0.8611,0.6635,-0.0822,0.5458,0.4339,0.3973,1.6864,0.4292,2.2369,-1.0119,-2.0849,-1.3138,1.6474,-1.0602,0.8033,1.0295,-1.0524,-0.2863,1.228,-0.2293,0.3819,-0.3285,1.5633,0.2875,000000001010000000
111602,-1.0748,0.2075,2.1824,-0.5258,0.6541,-1.4876,0.866,2.406,-0.1395,2.4928,-1.1159,-0.0494,1.3987,-1.8378,-0.2093,-0.0328,-1.7311,-0.3713,0.7065,-1.6203,0.7921,0.046,0.1758,-1.417,-1.7828,0.1505,-1.9548,-0.3994,0.3664,1.3779,-1.4876,-0.3913,1.8026,-1.85,-0.2886,-0.2527,-1.2265,-0.6025,-2.7455,0.4314,-1.8735,1.2588,1.081,-0.2578,0.5956,0.7038,-2.9242,-1.3985,-1.2332,0.6242,-0.0389,-1.546,1.3333,-0.2787,-0.7927,-2.1449,1.016,-2.1586,0.2697,-0.6673,-0.534,0.2363,-0.9603,-1.5692,1.1482,-0.668,-0.6227,-0.2573,0.1799,0.5034,0.2812,1.1676,-0.7486,-1.5924,-2.4681,-1.8586,2.0081,-0.6289,-0.2196,0.5892,2.2017,0.1408,-2.1158,0.9023,-0.7211,-1.1143,0.2733,-1.5442,-0.0138,0.1748,0.963,-1.5924,-0.5473,0.3052,-0.4873,-1.3977,-0.8039,-0.0914,-1.2585,0.3209,000000000001000000
111603,0.4323,1.749,0.3333,1.3572,-1.9923,1.4251,-1.5683,0.1816,0.8943,-1.2963,-2.4772,0.2557,0.334,0.6691,-0.5284,0.4968,0.0214,-0.9515,0.3832,1.6253,-1.1466,-1.4873,-0.6424,-1.5191,-0.4969,0.8698,-0.8849,-0.5078,0.8136,1.1982,0.9105,-2.18,-2.4973,0.9503,-0.5754,0.1724,-1.2853,-0.3429,0.3906,0.2692,-0.8811,-2.2012,-2.0221,0.1748,1.1133,1.1133,-0.0169,-0.9055,-1.6451,-0.1332,-0.9383,1.8799,-0.8358,-2.1853,-0.852,-1.5683,-0.0162,0.5882,-0.7016,0.4482,-1.8076,-1.1533,0.0259,-0.6758,1.4392,0.1466,-2.3433,0.921,-0.8658,2.8084,0.9568,0.452,-1.1777,-1.1451,0.33,-1.2071,-0.7804,-1.4583,1.7409,1.7614,-1.4897,0.6455,-0.747,-1.2654,0.6173,1.0424,1.1056,0.5641,0.5951,-0.8715,-0.5085,1.0781,-1.0433,-0.4456,0.1403,0.3565,0.1193,-0.5943,-2.8991,0.5005,010001000000001000
111604,0.1048,0.2299,-1.3098,0.3657,1.3576,0.3945,-0.17,-1.3623,1.1656,1.0592,-1.0519,0.6638,0.2733,-1.8943,-2.2831,-0.6443,-0.7383,0.3766,1.4525,-0.4006,-2.4917,-1.1897,0.5001,0.7654,-1.2556,1.2695,0.3849,0.8664,0.5551,0.7457,0.1574,-0.9365,0.6836,-1.7955,0.4622,0.2584,-0.3239,-1.7033,3.5208,1.1715,1.802,-0.148,-1.158,-0.3576,0.2445,-3.0178,-0.7771,0.4163,-0.8548,-0.291,-1.906,0.0054,-0.8655,-0.4529,0.4908,0.1756,-1.6452,-1.1562,1.1057,-1.2282,0.5257,1.9887,-1.2178,1.6562,0.687,-1.9938,0.0888,0.7552,-0.4055,-1.5109,-0.242,0.7599,-0.2888,0.7923,2.2802,-0.1873,-0.0739,0.5953,-1.3489,1.2234,0.9115,-0.4494,0.031,-0.2928,-0.1582,-0.1642,-0.2934,-2.0474,1.2976,-0.7932,-0.3556,1.5885,-0.4571,-2.815,-0.7265,0.8685,-0.7538,-0.3421,0.0512,0.7721,000001000000010000
111608,-0.9171,-1.137,1.4204,-0.6761,0.7137,0.3984,-1.2766,-0.0696,0.2155,-0.4994,-1.1023,1.1728,-2.5501,-0.9418,0.4599,-0.073,0.1819,0.2654,-0.318,-0.9125,-0.2068,-0.8754,1.3932,0.255,-1.1935,-1.9318,-1.0847,-0.3479,0.5945,-1.0242,0.7737,0.2674,-0.9582,-1.6063,-0.9277,-1.7746,-0.4437,0.1245,0.0532,-1.86,0.3311,-1.2118,0.596,-1.1421,0.9645,1.2197,-0.4384,-0.5821,0.9086,2.4491,-1.378,-0.594,0.0908,-0.5651,0.5927,1.5107,-1.0161,0.8429,0.5196,1.2982,0.2925,0.9399,1.2531,2.482,1.0904,1.0374,-1.7225,-0.1165,-1.5533,-2.1257,-0.3061,-0.9098,2.4138,0.5244,1.2475,-0.8486,-0.5179,0.5832,-0.6917,-0.3366,1.6349,-0.2396,-0.0588,1.0523,0.8077,-0.9699,-1.3629,0.3151,-0.9832,-0.4282,-2.5904,1.8335,0.774,-0.2105,0.7085,2.7764,-0.2069,-1.5506,-0.489,2.0999,001001000001010000
111609,0.7394,-0.2665,0.0549,-1.3899,-0.436,-1.2473,1.3332,-0.8853,-0.2381,0.9299,-0.5197,2.0954,0.5498,-0.1255,0.3789,-0.3783,0.2514,1.0673,0.2826,-0.6619,1.4198,-0.4112,-0.2153,0.2767,-1.3302,0.4309,-0.3837,0.0129,-1.1408,0.812,-0.7286,0.2538,1.2117,-0.9817,-1.192,-1.4712,-0.0473,-0.2216,-0.1335,0.6287,2.861,1.259,0.9443,-1.1027,-0.4543,2.4701,-0.7535,-1.1572,2.5664,-2.4963,2.2487,1.5927,1.952,2.3846,-0.5345,-1.7543,-1.3461,-1.3953,-0.0739,0.8379,1.1632,3.0266,0.9184,1.8012,0.6169,0.0376,0.6591,-2.1153,0.2511,1.0271,-1.4068,-1.6503,-1.5976,-0.3133,1.0552,0.1716,1.494,-0.9033,-0.6122,0.8002,1.0079,2.3659,-0.6749,2.1722,-2.4111,-1.0494,2.1397,-1.2936,0.9273,1.5404,1.8144,1.3453,-1.0643,-0.4282,-0.452,-1.5838,-1.2131,-0.8368,-2.9693,0.1619,000001000000000000
111610,-1.1109,0.5282,-0.3695,-1.6208,-1.1762,-0.2022,0.4238,0.0412,0.747,1.082,-1.1966,0.8288,2.0939,1.4516,0.8342,0.263,-1.3072,-0.8877,1.2055,-0.8051,1.7082,0.2295,-0.3994,0.2162,0.9332,-0.7463,-0.6024,0.5145,-0.9357,-1.067,-1.7312,0.4221,1.9938,-0.6206,-1.7478,0.3038,0.5059,1.4719,-1.3311,-1.4323,-0.951,-0.8573,0.0868,-0.4732,-0.8478,-1.2948,-2.6769,-1.3751,-0.3511,0.9776,0.5257,0.6952,0.3975,1.0715,-1.1209,-0.8094,-2.0285,-0.2965,1.1209,-1.7005,1.0925,-1.7172,-1.707,-0.0668,0.8844,-1.7599,-0.6878,1.2163,0.1339,-0.1848,0.792,1.6013,1.1734,-0.9632,0.4813,-0.8084,-0.1983,-1.2144,-0.0099,1.5439,-1.4659,-0.047,-2.1158,-0.3493,-1.2181,-1.0758,-1.1648,1.068,0.3658,0.3186,0.5035,0.7451,0.2902,-0.7507,1.4028,-2.3555,-1.766,-0.9306,-0.6256,-2.4199,010001001001111000
111611,-0.7576,1.1133,0.7122,-1.887,1.8028,0.018,2.8366,-0.6968,1.3121,-0.5097,-1.9159,0.1207,0.737,-1.3753,2.1703,-1.5607,0.3304,0.5657,1.4901,-0.2801,0.5358,-2.3628,-0.3146,-0.4635,-1.4683,0.3154,-1.4149,2.6638,0.3964,0.1586,0.148,1.044,-0.6417,-0.1045,-0.8612,0.2319,-0.9976,0.488,0.4875,-2.0215,-0.0588,-0.3068,0.4085,1.0438,-0.0254,-0.5886,0.6243,1.3065,-1.031,-0.7505,1.6138,-0.1167,0.4911,0.3945,0.9709,-1.6568,-1.2677,-0.5019,0.3431,1.1583,-2.0811,-1.5905,-0.2316,0.8608,-1.8577,0.8342,-1.1844,-0.4914,-0.4757,-0.8806,0.3663,0.0046,-2.8362,0.6461,1.4919,0.1,1.0264,0.1852,-0.1738,1.5766,-0.2881,-1.1413,1.0626,-0.1858,0.6616,0.4945,0.596,1.9161,-1.6981,0.2418,1.0256,-0.1086,-0.0483,0.9243,-0.9505,-0.124,0.3159,-0.3842,-1.3924,-0.8076,000001000000000000
111612,1.6319,-0.1191,-0.9618,0.1852,0.3906,0.1028,-2.0673,-1.3725,1.6319,-0.043,-0.8372,-0.9354,-0.5842,2.0595,-1.6452,1.1348,-2.5807,2.7367,2.1095,-1.0375,1.1108,-0.4238,-0.6894,0.0927,-0.6916,-1.5635,0.1658,-0.3366,-0.0212,-1.1513,-0.9547,-2.7455,0.5139,1.6469,-1.4031,0.2775,-0.3029,-1.9255,0.6671,0.7006,0.3907,1.3464,0.9948,1.1973,1.0788,-0.8334,0.8617,0.0627,1.0728,-0.1601,0.5256,-0.1045,1.1657,-0.84,1.8478,0.9583,1.7386,-1.4389,0.921,-1.0195,-0.4377,-2.0985,-0.364,0.6775,0.342,1.7097,0.135,-1.3924,0.7385,-0.7951,-1.3455,0.4377,-0.7219,-1.2919,1.6402,1.2518,0.7057,0.7688,-3.1669,-1.1164,1.0367,-1.5702,0.5984,-1.1451,-1.0033,0.8632,0.8158,-1.1952,-0.9183,-0.5659,-1.2456,-1.7084,1.9758,-2.5895,-0.0388,-1.3053,0.6187,-1.873,1.1362,0.8624,000001000000010000
