id,path_reversename
8692,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN"
9774,"ifStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,tUPleExpression DOWN"
6314,"block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN"
12143,"assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
9645,"expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,tUPleExpression DOWN"
4883,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
6849,"sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
4197,"expressionList UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
11571,"expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN,versionConstraint DOWN"
11609,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,stateVariableDeclaration DOWN"
8931,"expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN"
1099,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN"
3165,"expression UP,expressionList UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN"
4273,"expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN,typeName DOWN"
6313,"parameterList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN"
2107,"block UP,ifStatement UP,ifStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
11176,"assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN"
11335,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
5595,"variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN"
8351,"expressionList UP,expression UP,returnStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
8397,"expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,block DOWN"
11184,"assemblyAssignment UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
7899,"assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyCall UP,assemblyBlock UP,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyAssignment DOWN"
8546,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,forStatement DOWN,expression DOWN"
6024,"expressionList UP,modifierInvocation UP,modifierList UP,constructorDefinition UP,constructorDefinition DOWN,parameterList DOWN,parameter DOWN"
4801,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
12115,"parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,modifierList DOWN"
9764,"userDefinedTypeName UP,variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
5384,"expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
12153,"assemblyLocalDefinition UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
4338,"expression UP,expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
6264,"block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN"
4337,"typeName UP,variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
8738,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
2319,"ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN"
5662,"structDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
11911,"expression UP,expressionList UP,functionCall UP,emitStatement UP,block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
6342,"expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN,versionConstraint DOWN"
3632,"variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN"
10040,"expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
11578,"parameterList UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN"
7615,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,parameterList DOWN"
6343,"block UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,pragmaDirective DOWN,versionConstraint DOWN"
6251,"contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
5277,"typeName UP,parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
5618,"expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
5142,"expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expressionList DOWN"
10563,"block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
3723,"variableDeclaration UP,variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
8952,"variableDeclaration UP,variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
3725,"expression UP,variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
10032,"variableDeclarationStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
1440,"returnStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
200,"assemblyCall UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN"
4444,"nameValue UP,nameValueList UP,functionCallArguments UP,expression UP,returnStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
5619,"block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
11627,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
1779,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN"
4743,"expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
6811,"block UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
6249,"pragmaDirective UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
198,"assemblyLocalDefinition UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN"
6806,"parameterList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
9696,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
9545,"expression UP,expressionStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
9894,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN"
3634,"expressionList UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN"
562,"expression UP,expression UP,ifStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
6810,"modifierList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
10972,"variableDeclarationStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN"
3635,"forStatement UP,block UP,block DOWN,forStatement DOWN,block DOWN,ifStatement DOWN"
4359,"expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
4584,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
2820,"expression UP,expressionList UP,expression UP,expression UP,expressionList UP,expressionList DOWN,expression DOWN"
7400,"expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
5883,"expression UP,expression UP,expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN"
4510,"expression UP,expressionList UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
2301,"mapping UP,stateVariableDeclaration UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN"
6785,"constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
10155,"expression UP,expression UP,expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
8742,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
9986,"parameter UP,parameterList UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN"
11622,"functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
1029,"expression UP,expression UP,ifStatement UP,block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN"
